"zone.x","state.x","lga.x","sector.x","ea.x","hhid","indiv","s1q4a","s1q2","s1q3","s1q3_os","s1q4","s1q5a","s1q5b","s1q6_day","s1q6_month","s1q6_year","s1q8a","s1q8b","s1q8c","s1q7","s1q11","s1q12_1","s1q12_2","s1q12_3","s1q12_4","s1q13a_1","s1q13a_2","s1q13a_3","s1q13a_4","s1q13b","s1q13c","s1q13","s1q15","s1q16","s1q16_os","s1q17","s1q17_os","s1q18","s1q19","s1q20","s1q21","s1q22","s1q22_oth","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27_os","s1q28","s1q28_os","s1q29","s1q30","s1q31d","s1q31","s1q31b","s1q32","s1q33","zone.y","state.y","lga.y","sector.y","ea.y","s2aq2","s2aq3","s2aq4","s2aq5","s2aq6","s2aq7","s2aq7b","s2aq8","s2aq9","s2aq10","s2aq10b","s2aq13a","s2aq13b","s2aq13c","s2aq13","s2aq14","s2aq14b","s2aq15","s2aq16","s2aq17","s2aq17b","s2aq18","s2aq19","s2aq20","s2aq21","s2aq22","s2aq22b","s2aq23","s2aq23bt","s2aq23aa","s2aq23ab","s2aq23ac","s2aq23ad","s2aq23ae","s2aq23bg","s2aq23bh","s2aq23bi","s2aq23bj","s2aq23bf","s2aq23bk","s2aq23bl","s2aq23bm","s2aq23bn","s2aq23bo","s2aq23bp","s2aq23bq","s2aq23br","s2aq23bs","s2aq24","s2aq25","s2aq26","s2aq26b","s2aq27","niveau_educ","groupe_age","niveau_educ_num"
3,36,3606,2,1956,360090,9,1,2,2,"",27,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2008,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3606,2,1956,1,1,NA,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369001,1,1,1,1,"",60,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,1994,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",6,51,1,"",2,NA,NA,2,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3608,2,1300,369001,2,1,2,2,"",45,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,1994,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,2,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369002,1,1,1,1,"",40,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2016,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369002,2,1,2,2,"",30,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2016,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369003,1,1,1,1,"",45,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369003,2,1,2,2,"",28,NA,NA,NA,NA,1991,12,1,1,1,1,1,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369004,1,1,1,1,"",37,NA,NA,NA,NA,NA,12,1,1,2,1,2,3,4,NA,2008,2008,2012,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,4,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369004,2,1,2,2,"",25,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2008,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369004,3,1,2,2,"",20,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2013,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369004,4,1,2,2,"",18,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2017,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369005,1,1,1,1,"",32,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2012,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",5,24,5,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Junior Secondary","31-45",3
3,36,3608,2,1300,369005,2,1,2,2,"",25,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2012,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",4,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369006,1,1,1,1,"",50,NA,NA,NA,NA,NA,12,1,1,2,1,2,3,4,NA,2000,2009,2014,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",5,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3608,2,1300,369006,2,1,2,2,"",40,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2000,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",5,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369006,3,1,2,2,"",30,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",5,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369006,4,1,2,2,"",25,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2014,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",5,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3608,2,1300,369007,1,1,1,1,"",42,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2003,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369007,2,1,2,2,"",42,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2003,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3608,2,1300,369008,1,1,1,1,"",75,NA,NA,NA,NA,NA,12,1,1,2,1,2,4,NA,NA,1978,1985,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3608,2,1300,1,2,2,2,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","60+",1
3,36,3611,1,10,369025,1,1,1,1,"",55,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2004,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",7,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","46-60",4
3,36,3611,1,10,369025,2,1,2,2,"",34,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2004,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",7,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
3,36,3611,1,10,369025,3,1,1,10,"",89,NA,NA,NA,NA,NA,12,1,1,1,1,4,NA,NA,NA,1963,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","60+",1
3,36,3611,1,10,369025,4,1,2,10,"",74,NA,NA,NA,NA,NA,12,1,1,1,1,3,NA,NA,NA,1963,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","60+",1
3,36,3611,1,10,369026,1,1,1,1,"",38,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3611,1,10,369026,2,1,2,2,"",28,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3611,1,10,369027,1,1,1,1,"",58,NA,NA,NA,NA,NA,12,1,1,2,1,2,3,4,NA,1995,2003,2011,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",7,412,9,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","46-60",5
3,36,3611,1,10,369027,2,1,2,2,"",40,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,1995,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",7,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
3,36,3611,1,10,369027,3,1,2,2,"",35,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2003,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",7,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
3,36,3611,1,10,369027,4,1,2,2,"",40,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2011,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",7,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","31-45",4
3,36,3611,1,10,369027,5,1,2,3,"",21,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",5,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3611,1,10,369027,6,1,2,3,"",19,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",5,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","18-30",4
3,36,3611,1,10,369028,1,1,1,1,"",65,NA,NA,NA,NA,NA,12,1,1,2,1,2,3,NA,NA,1992,2009,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,4,1,1,NA,"",5,26,6,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Senior Secondary","60+",4
3,36,3611,1,10,369028,2,1,2,2,"",55,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,1992,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,4,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","46-60",1
3,36,3611,1,10,369028,3,1,2,2,"",35,NA,NA,NA,NA,NA,12,1,1,2,1,1,NA,NA,NA,2009,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,4,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3611,1,10,369028,4,1,1,3,"",25,NA,NA,NA,NA,NA,12,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",5,411,42,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","18-30",5
3,36,3611,1,10,369030,1,1,1,1,"",35,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2008,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",7,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3611,1,10,369030,2,1,2,2,"",26,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2008,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",6,51,1,"",2,NA,NA,2,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","18-30",1
3,36,3611,1,10,369031,1,1,1,1,"",40,NA,NA,NA,NA,NA,12,1,1,1,1,2,NA,NA,NA,2003,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",6,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3611,1,10,369031,2,1,2,2,"",35,NA,NA,NA,NA,NA,12,1,1,1,1,1,NA,NA,NA,2003,NA,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,2,1,1,1,NA,"",5,51,1,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Aucun","31-45",1
3,36,3611,1,10,369032,1,1,1,1,"",37,NA,NA,NA,NA,NA,12,1,1,2,1,2,3,NA,NA,2002,2014,NA,NA,2,NA,1,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,3,36,3611,1,10,1,1,NA,1,1,NA,"",5,412,9,"",2,NA,NA,2,1,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,"",NA,"Tertiaire","31-45",5
