"identifiant_menage","nb_parcelles","nb_parcelles_valides","superficie_totale_ha","poids_menage","etat","region","zone_residence","log1p_tot_ha"
319027,3,3,1.821087,16607.6953125,"Oyo","North Central","Rural",1.03712227167193
319029,9,9,3.642174,16607.6953125,"Oyo","North Central","Rural",1.53518279099291
319030,5,5,2.428116,16607.6953125,"Oyo","North Central","Rural",1.23201083913617
319031,4,4,10.71715,16607.6953125,"Oyo","North Central","Rural",2.46105358051583
319032,3,3,12.14058,16607.6953125,"Oyo","North Central","Rural",2.57570515211276
319033,3,3,7.689034,16607.6953125,"Oyo","North Central","Rural",2.16206177084285
319034,4,4,4.249203,16607.6953125,"Oyo","North Central","Rural",1.65807625555549
319036,7,7,3.273488,16607.6953125,"Oyo","North Central","Rural",1.45243035561719
319037,3,3,3.642174,23101.455078125,"Oyo","North Central","Rural",1.53518279099291
319038,2,2,2.404686,23101.455078125,"Oyo","North Central","Rural",1.22515271802174
319039,1,1,0.202343,23101.455078125,"Oyo","North Central","Rural",0.184272153143345
319040,4,4,1.618744,23101.455078125,"Oyo","North Central","Rural",0.962694813516235
319041,4,4,4.428116,23101.455078125,"Oyo","North Central","Rural",1.69159211241487
319042,3,3,3.6,23101.455078125,"Oyo","North Central","Rural",1.52605630349505
319043,1,0,NA,23101.455078125,"Oyo","North Central","Rural",NA
319044,2,2,0.81,23101.455078125,"Oyo","North Central","Rural",0.593326845277734
319048,2,2,1.62,23101.455078125,"Oyo","North Central","Rural",0.963174317773006
319049,9,9,6.677319,6023.06689453125,"Oyo","North Central","Rural",2.03827039767233
319050,6,6,3.237488,6023.06689453125,"Oyo","North Central","Rural",1.44397064084415
319051,7,7,2.832802,6023.06689453125,"Oyo","North Central","Rural",1.34359612839837
319052,3,3,0.620686,6023.06689453125,"Oyo","North Central","Rural",0.482849516401892
319054,1,1,0.081,6023.06689453125,"Oyo","North Central","Rural",0.0778865386570712
319056,3,3,0.499186,6023.06689453125,"Oyo","North Central","Rural",0.404922294144651
319057,4,4,1.618744,6023.06689453125,"Oyo","North Central","Rural",0.962694813516235
319058,3,3,1.618744,6023.06689453125,"Oyo","North Central","Rural",0.962694813516235
319059,5,5,3.809372,6023.06689453125,"Oyo","North Central","Rural",1.57056651426324
319060,10,10,3.696174,6023.06689453125,"Oyo","North Central","Rural",1.54674813465026
319061,4,4,5.642174,12154.69140625,"Oyo","North Central","Rural",1.89343931954006
319062,3,3,4.04686,12154.69140625,"Oyo","North Central","Rural",1.61876626772235
319063,5,5,10.298406,12154.69140625,"Oyo","North Central","Rural",2.42466165382122
319064,3,3,1.618744,12154.69140625,"Oyo","North Central","Rural",0.962694813516235
319065,6,6,3.417488,12154.69140625,"Oyo","North Central","Rural",1.48557120873943
319069,4,4,7.44,12154.69140625,"Oyo","North Central","Rural",2.13298230860787
319070,10,10,3.642174,12154.69140625,"Oyo","North Central","Rural",1.53518279099291
319071,1,1,0.404686,12154.69140625,"Oyo","North Central","Rural",0.339813790264162
319072,9,9,4.653889,12154.69140625,"Oyo","North Central","Rural",1.73234362695983
319079,2,2,2,23101.455078125,"Oyo","North Central","Rural",1.09861228866811
319083,3,3,2.832802,12154.69140625,"Oyo","North Central","Rural",1.34359612839837
320001,1,1,0.095687,1700.39904785156,"Plateau","South South","Urbain",0.0913815637973585
320002,1,1,0.042,1700.39904785156,"Plateau","South South","Urbain",0.0411419433311752
320007,1,0,NA,1700.39904785156,"Enugu","South East","Urbain",NA
320008,1,0,NA,NA,"Plateau","South South","Urbain",NA
320009,1,1,0.15,1700.39904785156,"Bayelsa","South South","Urbain",0.139761942375159
320010,1,1,0.209,1700.39904785156,"Gombe","South East","Urbain",0.189793571632656
320051,4,4,0.056064,6945.765625,"Plateau","South South","Rural",0.0545487895082027
320052,5,5,0.2103,6945.765625,"Plateau","South South","Rural",0.190868262762421
320053,1,0,NA,NA,"Plateau","South South","Rural",NA
320054,2,2,0.1008,2193.76806640625,"Plateau","South South","Urbain",0.0960371881969422
320055,4,4,0.956,2193.76806640625,"Plateau","South South","Urbain",0.670901571612626
320056,1,1,0.035,2193.76806640625,"Bayelsa","South South","Rural",0.0344014267173324
320057,1,1,0.03,2193.76806640625,"Plateau","South South","Urbain",0.0295588022415444
320061,1,1,0.015,2193.76806640625,"Bayelsa","South South","Urbain",0.0148886124937507
320063,1,0,NA,2193.76806640625,"Delta","South South","Urbain",NA
320074,3,3,0.1914,5439.81640625,"Plateau","South South","Rural",0.17512908621245
320075,1,0,NA,5439.81640625,"Plateau","South South","Urbain",NA
320076,3,3,0.403,5439.81640625,"Plateau","South South","Rural",0.338612801120324
320077,1,1,0.0276,5439.81640625,"Plateau","South South","Rural",0.0272259862535915
320078,2,2,0.0041,5439.81640625,"Plateau","South South","Rural",0.00409161790325356
320080,1,0,NA,5439.81640625,"Plateau","South South","Rural",NA
320081,1,0,NA,5439.81640625,"Plateau","South South","Rural",NA
320082,1,0,NA,5439.81640625,"Plateau","South South","Rural",NA
320083,1,0,NA,NA,"Plateau","South South","Rural",NA
320181,5,5,0.368,6945.765625,"Plateau","South South","Rural",0.313349819200359
320182,7,7,0.4446,6945.765625,"Plateau","South South","Rural",0.367832466634609
320183,3,3,0.0956,6945.765625,"Plateau","South South","Rural",0.091302158406786
320184,1,1,0.0414,6945.765625,"Plateau","South South","Rural",0.0405659617466616
320185,1,0,NA,6945.765625,"Plateau","South South","Urbain",NA
320186,3,3,0.0538,6945.765625,"Plateau","South South","Rural",0.0524026787930484
320191,5,5,0.223587,6945.765625,"Plateau","South South","Rural",0.201786708851118
329001,2,2,0.315,32819.84765625,"Plateau","South South","Rural",0.273836665629728
329002,2,2,0.106,32819.84765625,"Plateau","South South","Rural",0.100749903100143
329003,5,5,0.273,32819.84765625,"Plateau","South South","Rural",0.241376319575269
329005,2,2,0.462,32819.84765625,"Plateau","South South","Rural",0.379805361327587
329006,1,1,0.42,32819.84765625,"Plateau","South South","Rural",0.350656871613169
329007,3,3,0.693,32819.84765625,"Plateau","South South","Rural",0.526502103150998
329009,7,7,1.0725,32819.84765625,"Plateau","South South","Rural",0.728755608027313
329010,2,2,0.169,32819.84765625,"Plateau","South South","Rural",0.156148682489931
329011,8,8,0.7651,32819.84765625,"Plateau","South South","Rural",0.568207346004096
329012,2,2,0.59,32819.84765625,"Plateau","South South","Rural",0.46373401623214
329013,1,0,NA,5700.70068359375,"Plateau","South South","Rural",NA
329014,2,2,0.225,5700.70068359375,"Plateau","South South","Rural",0.20294084399669
329015,1,1,0.1,5700.70068359375,"Kwara","South West","Rural",0.0953101798043249
329016,1,0,NA,5700.70068359375,"Plateau","South South","Rural",NA
329017,2,2,0.121,5700.70068359375,"Plateau","South South","Rural",0.114221144090023
329018,1,1,0.025,5700.70068359375,"Plateau","South South","Rural",0.0246926125903715
329019,1,0,NA,5700.70068359375,"Plateau","South South","Rural",NA
329020,1,1,0.062752,5700.70068359375,"Plateau","South South","Rural",0.0608617701651305
329021,1,0,NA,5700.70068359375,"Plateau","South South","Rural",NA
329023,1,0,NA,5700.70068359375,"Plateau","South South","Rural",NA
329025,1,0,NA,6212.72607421875,"Plateau","South South","Urbain",NA
329026,1,0,NA,6212.72607421875,"Plateau","South South","Urbain",NA
329028,1,0,NA,6212.72607421875,"Plateau","South South","Urbain",NA
329029,2,2,0.116,6212.72607421875,"Plateau","South South","Urbain",0.109750863959119
329030,1,1,0.0015,6212.72607421875,"Plateau","South South","Urbain",0.00149887612373589
329031,1,0,NA,6212.72607421875,"Plateau","South South","Urbain",NA
329033,1,0,NA,6212.72607421875,"Plateau","South South","Urbain",NA
329034,1,1,0.045,6212.72607421875,"Plateau","South South","Urbain",0.0440168854167743
329035,1,0,NA,6212.72607421875,"Plateau","South South","Urbain",NA
329036,1,0,NA,6212.72607421875,"Plateau","South South","Urbain",NA
329037,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329038,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329039,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329040,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329041,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329042,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329043,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329046,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329047,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329048,1,0,NA,4810.82666015625,"Plateau","South South","Urbain",NA
329049,7,7,4.503,10333.5087890625,"Plateau","South South","Rural",1.70529339807762
329050,5,5,1.163,10333.5087890625,"Plateau","South South","Rural",0.771496146970922
329053,3,3,1.575,10333.5087890625,"Plateau","South South","Rural",0.945849534115699
329054,5,5,1.218189,10333.5087890625,"Plateau","South South","Rural",0.796691097200462
329055,6,6,2.086676,10333.5087890625,"Plateau","South South","Rural",1.12709478374351
329056,4,4,0.405,10333.5087890625,"Plateau","South South","Rural",0.340037302785709
329057,3,3,0.715,10333.5087890625,"Plateau","South South","Rural",0.539413080617903
329058,3,3,0.664565,10333.5087890625,"Plateau","South South","Rural",0.509563828036477
329059,4,4,0.678287,10333.5087890625,"Plateau","South South","Rural",0.517773630368612
329060,4,4,0.32,10333.5087890625,"Plateau","South South","Rural",0.277631736598279
329061,5,5,0.188913,21136.03515625,"Plateau","South South","Rural",0.173039444299829
329062,10,10,0.367682,21136.03515625,"Plateau","South South","Rural",0.313117336037892
329063,5,5,1.13503,21136.03515625,"Plateau","South South","Rural",0.758480698104114
329065,3,3,0.550542,21136.03515625,"Plateau","South South","Rural",0.43860454722761
329066,7,7,0.7845,21136.03515625,"Plateau","South South","Rural",0.579138263948078
329067,1,1,0.0012,21136.03515625,"Plateau","South South","Rural",0.0011992805754821
329068,3,3,0.0874,21136.03515625,"Plateau","South South","Rural",0.0837895257296832
329070,3,3,0.375,21136.03515625,"Plateau","South South","Rural",0.318453731118535
329071,2,2,0.21,21136.03515625,"Plateau","South South","Rural",0.19062035960865
329073,2,2,0.483,10568.017578125,"Plateau","South South","Rural",0.394067063155795
329074,1,1,0.00091,10568.017578125,"Plateau","South South","Rural",0.000909586201019021
329075,1,1,0.095,10568.017578125,"Plateau","South South","Rural",0.0907543632684641
329076,4,4,0.39552,10568.017578125,"Plateau","South South","Rural",0.333267105672265
329077,1,0,NA,10568.017578125,"Plateau","South South","Rural",NA
329078,5,5,0.427451,10568.017578125,"Plateau","South South","Rural",0.355890336214578
329079,2,2,0.63,10568.017578125,"Plateau","South South","Rural",0.488580014818671
329080,2,2,0.0945,10568.017578125,"Plateau","South South","Rural",0.0902976379807806
329081,1,1,0.115,10568.017578125,"Plateau","South South","Rural",0.108854404912082
329082,2,2,0.20005,10568.017578125,"Plateau","South South","Rural",0.18236322259259
329085,7,7,2.705,8926.943359375,"Plateau","South South","Rural",1.30968325874805
329087,1,0,NA,NA,"Plateau","South South","Rural",NA
329088,8,8,1.758,8926.943359375,"Plateau","South South","Rural",1.01450577937111
329089,7,7,1.4135,8926.943359375,"Plateau","South South","Rural",0.881077976118411
329090,10,10,2.600184,8926.943359375,"Plateau","South South","Rural",1.28098495526705
329091,5,5,0.847464,8926.943359375,"Plateau","South South","Rural",0.613813887858759
329092,8,8,1.427055,8926.943359375,"Plateau","South South","Rural",0.886678588209982
329093,3,3,1.114233,8926.943359375,"Plateau","South South","Rural",0.748692098971505
329095,6,6,0.945,8926.943359375,"Plateau","South South","Rural",0.66526197707041
329096,6,6,0.445,8926.943359375,"Plateau","South South","Rural",0.368109321564395
329108,1,0,NA,21136.03515625,"Plateau","South South","Rural",NA
330031,6,6,2.051681,5143.34326171875,"Rivers","North West","Rural",1.11569258633428
330032,1,1,4.04686,5143.34326171875,"Rivers","North West","Rural",1.61876626772234
330033,2,2,1.071192,5143.34326171875,"Rivers","North West","Rural",0.728124286952559
330034,7,7,5.665604,5143.34326171875,"Rivers","North West","Rural",1.89696057218035
330035,1,1,4.04686,5143.34326171875,"Rivers","North West","Rural",1.61876626772234
330036,1,1,1.618744,5143.34326171875,"Rivers","North West","Rural",0.962694813516235
330037,2,2,2.02343,5143.34326171875,"Rivers","North West","Rural",1.10639194848693
330038,1,0,NA,5143.34326171875,"Rivers","North West","Rural",NA
330039,3,3,2.428116,5143.34326171875,"Rivers","North West","Rural",1.23201083913617
330040,3,3,4.26916,5143.34326171875,"Rivers","North West","Rural",1.66187095705952
330051,2,2,1.618744,3943.50268554688,"Rivers","North West","Rural",0.962694813516235
330052,5,5,10.11715,3943.50268554688,"Rivers","North West","Rural",2.40848896100924
330053,1,1,0.809372,3943.50268554688,"Rivers","North West","Rural",0.59297982374676
330054,1,0,NA,3943.50268554688,"Rivers","North West","Rural",NA
330055,2,2,2.02343,3943.50268554688,"Rivers","North West","Rural",1.10639194848693
330056,3,3,2.02343,3943.50268554688,"Rivers","North West","Rural",1.10639194848693
330057,5,5,11,3943.50268554688,"Rivers","North West","Rural",2.484906649788
330058,7,7,3.820802,3943.50268554688,"Rivers","North West","Rural",1.57294030426272
330059,2,2,2.832802,3943.50268554688,"Rivers","North West","Rural",1.34359612839837
330060,3,3,3.642174,3943.50268554688,"Rivers","North West","Rural",1.53518279099291
330061,6,6,15.067,6773.888671875,"Rivers","North West","Rural",2.7767674790612
330062,2,2,2.832802,6773.888671875,"Rivers","North West","Rural",1.34359612839837
330063,4,4,4.04686,6773.888671875,"Rivers","North West","Rural",1.61876626772235
330064,5,5,6.07029,6773.888671875,"Rivers","North West","Rural",1.9559014974548
330065,1,1,1.618744,6773.888671875,"Rivers","North West","Rural",0.962694813516235
330066,2,2,1.618744,6773.888671875,"Rivers","North West","Rural",0.962694813516235
330067,4,4,2.428116,6773.888671875,"Rivers","North West","Rural",1.23201083913617
330068,3,3,2.832802,6773.888671875,"Rivers","North West","Rural",1.34359612839837
330069,2,2,1.214058,6773.888671875,"Rivers","North West","Rural",0.794827030871948
330070,3,3,2.428116,6773.888671875,"Rivers","North West","Rural",1.23201083913617
339001,4,4,6.879662,4505.998046875,"Rivers","North West","Rural",2.06428500954882
339002,1,1,1.214058,4505.998046875,"Rivers","North West","Rural",0.794827030871948
339003,1,1,1.214058,4505.998046875,"Rivers","North West","Rural",0.794827030871948
339004,3,3,1.214058,4505.998046875,"Rivers","North West","Rural",0.794827030871948
339005,4,4,0.502163,4505.998046875,"Rivers","North West","Rural",0.406906069424566
339006,3,3,2.428116,4505.998046875,"Rivers","North West","Rural",1.23201083913617
339009,1,1,1.214058,4505.998046875,"Rivers","North West","Rural",0.794827030871948
339010,2,2,2.832802,4505.998046875,"Rivers","North West","Rural",1.34359612839837
339011,3,3,1.618744,4505.998046875,"Rivers","North West","Rural",0.962694813516235
339012,2,2,7.284348,4505.998046875,"Rivers","North West","Rural",2.11436795134245
339013,4,4,4.856232,12171.541015625,"Rivers","North West","Rural",1.7675063933606
339014,2,2,2.02343,12171.541015625,"Rivers","North West","Rural",1.10639194848693
339015,2,2,1.618744,12171.541015625,"Rivers","North West","Rural",0.962694813516235
339016,2,2,2.02343,12171.541015625,"Rivers","North West","Rural",1.10639194848693
339017,3,3,2.832802,12171.541015625,"Rivers","North West","Rural",1.34359612839837
339018,3,3,6.474976,12171.541015625,"Rivers","North West","Rural",2.01156090856925
339020,2,2,2.02343,12171.541015625,"Rivers","North West","Rural",1.10639194848693
339021,3,3,4.04686,12171.541015625,"Rivers","North West","Rural",1.61876626772235
339022,3,3,3.237488,12171.541015625,"Rivers","North West","Rural",1.44397064084415
339023,3,3,2.428116,12171.541015625,"Rivers","North West","Rural",1.23201083913617
339026,5,5,3.573802,8577.9091796875,"Rivers","North West","Rural",1.52034480651322
339027,4,4,1.461058,8577.9091796875,"Rivers","North West","Rural",0.900591338786631
339028,2,2,0.809372,8577.9091796875,"Rivers","North West","Rural",0.59297982374676
339029,3,3,1.214058,8577.9091796875,"Rivers","North West","Rural",0.794827030871948
339030,5,5,2.922116,8577.9091796875,"Rivers","North West","Rural",1.36663130408333
339031,2,2,2.02343,8577.9091796875,"Rivers","North West","Rural",1.10639194848693
339032,10,10,9.307778,8577.9091796875,"Rivers","North West","Rural",2.33289875588765
339033,9,9,6.07029,8577.9091796875,"Rivers","North West","Rural",1.9559014974548
339034,10,10,7.886634,8577.9091796875,"Rivers","North West","Rural",2.18454835015672
339036,1,0,NA,8577.9091796875,"Rivers","North West","Rural",NA
339037,6,6,1.0621,11026.5283203125,"Rivers","North West","Rural",0.723724881024083
339038,4,4,0.997486,11026.5283203125,"Rivers","North West","Rural",0.69188938987278
339040,3,3,4.451546,11026.5283203125,"Rivers","North West","Rural",1.69589923817327
339042,8,8,4.856232,11026.5283203125,"Rivers","North West","Rural",1.7675063933606
339043,4,4,2.02343,11026.5283203125,"Rivers","North West","Rural",1.10639194848693
339044,1,1,1.214058,11026.5283203125,"Rivers","North West","Rural",0.794827030871948
339045,5,5,2.428116,11026.5283203125,"Rivers","North West","Rural",1.23201083913617
339046,7,7,4.451546,11026.5283203125,"Rivers","North West","Rural",1.69589923817327
339047,5,5,7.689034,11026.5283203125,"Rivers","North West","Rural",2.16206177084285
339048,8,8,4.856232,11026.5283203125,"Rivers","North West","Rural",1.7675063933606
340032,3,3,10,6382.94580078125,"Sokoto","North East","Rural",2.39789527279837
340033,2,2,1.011715,6382.94580078125,"Sokoto","North East","Rural",0.698987592104766
340034,1,0,NA,6382.94580078125,"Sokoto","North East","Rural",NA
340035,2,2,1.8,6382.94580078125,"Sokoto","North East","Rural",1.02961941718116
340036,3,3,1.3354638,6382.94580078125,"Sokoto","North East","Rural",0.848210500946945
340037,3,3,3.035145,6382.94580078125,"Sokoto","North East","Rural",1.39504223664006
340038,1,1,0.02002,6382.94580078125,"Sokoto","North East","Rural",0.0198222349470857
340039,2,2,4.184686,6382.94580078125,"Sokoto","North East","Rural",1.64570928054201
340040,3,3,2.02343,6382.94580078125,"Sokoto","North East","Rural",1.10639194848693
340051,2,2,1.416401,2737.83325195312,"Sokoto","North East","Rural",0.882279243121132
340052,3,3,2.02343,2737.83325195312,"Sokoto","North East","Rural",1.10639194848693
340053,3,3,1.359608,2737.83325195312,"Sokoto","North East","Rural",0.858495503546189
340054,4,4,1.314558,2737.83325195312,"Sokoto","North East","Rural",0.839218740583286
340056,2,2,1.416401,2737.83325195312,"Sokoto","North East","Rural",0.882279243121132
340057,3,3,1.214058,2737.83325195312,"Sokoto","North East","Rural",0.794827030871948
340058,3,3,1.526348,2737.83325195312,"Sokoto","North East","Rural",0.92677478166017
340059,3,3,2.02343,2737.83325195312,"Sokoto","North East","Rural",1.10639194848693
340060,4,4,1.432198,2737.83325195312,"Sokoto","North East","Rural",0.888795375263626
340081,3,3,0.849152,3191.41259765625,"Sokoto","North East","Rural",0.614727155624372
340082,1,0,NA,3191.41259765625,"Sokoto","North East","Rural",NA
340083,1,0,NA,3191.41259765625,"Sokoto","North East","Rural",NA
340084,1,0,NA,3191.41259765625,"Sokoto","North East","Rural",NA
340085,1,0,NA,3191.41259765625,"Sokoto","North East","Rural",NA
340086,1,1,0.8,3191.41259765625,"Sokoto","North East","Rural",0.587786664902119
340087,2,2,3.309372,3191.41259765625,"Sokoto","North East","Rural",1.46079218584265
340088,2,2,2,3191.41259765625,"Sokoto","North East","Rural",1.09861228866811
340089,2,2,3,3191.41259765625,"Sokoto","North East","Rural",1.38629436111989
340090,1,1,1,3191.41259765625,"Sokoto","North East","Rural",0.693147180559945
349002,2,2,6,9549.8525390625,"Sokoto","North East","Rural",1.94591014905531
349003,1,1,1,9549.8525390625,"Sokoto","North East","Rural",0.693147180559945
349004,2,2,2.02343,9549.8525390625,"Sokoto","North East","Rural",1.10639194848693
349005,2,2,2.225773,9549.8525390625,"Sokoto","North East","Rural",1.17117261144918
349007,1,1,1.618744,9549.8525390625,"Sokoto","North East","Rural",0.962694813516235
349008,2,2,1.262518,9549.8525390625,"Sokoto","North East","Rural",0.816478352361402
349009,1,1,0.202343,9549.8525390625,"Sokoto","North East","Rural",0.184272153143345
349010,3,3,5.5,9549.8525390625,"Sokoto","North East","Rural",1.87180217690159
349011,2,2,1.607029,9549.8525390625,"Sokoto","North East","Rural",0.958211258786694
349012,3,3,1.440401,9549.8525390625,"Sokoto","North East","Rural",0.892162370064367
349014,2,2,2.416401,1980.71228027344,"Sokoto","North East","Rural",1.22858765779558
349015,2,2,2.18455,1980.71228027344,"Sokoto","North East","Rural",1.15831099175799
349016,2,2,1.404686,1980.71228027344,"Sokoto","North East","Rural",0.877419333703291
349017,1,1,0.404686,1980.71228027344,"Sokoto","North East","Rural",0.339813790264162
349018,2,2,2.02343,1980.71228027344,"Sokoto","North East","Rural",1.10639194848693
349019,2,2,2.02343,1980.71228027344,"Sokoto","North East","Rural",1.10639194848693
349020,2,2,2.225773,1980.71228027344,"Sokoto","North East","Rural",1.17117261144918
349021,2,2,1.404686,1980.71228027344,"Sokoto","North East","Rural",0.877419333703291
349022,3,3,4.337198,1980.71228027344,"Sokoto","North East","Rural",1.67470079615774
349024,1,1,1.214058,1980.71228027344,"Sokoto","North East","Rural",0.794827030871948
349025,2,2,2.11883,1328.00854492188,"Sokoto","North East","Rural",1.13745793149131
349026,2,2,0.607029,1328.00854492188,"Sokoto","North East","Rural",0.474387132641085
349027,1,1,0.809372,1328.00854492188,"Sokoto","North East","Rural",0.59297982374676
349028,4,4,4.451546,1328.00854492188,"Sokoto","North East","Rural",1.69589923817327
349029,1,1,0.10395,1328.00854492188,"Sokoto","North East","Rural",0.0988946569742147
349030,3,3,0.914812,1328.00854492188,"Sokoto","North East","Rural",0.649619445489631
349031,1,1,0.404686,1328.00854492188,"Sokoto","North East","Rural",0.339813790264162
349032,3,3,0.899389,1328.00854492188,"Sokoto","North East","Rural",0.641532255507429
349034,3,3,3.237488,1328.00854492188,"Sokoto","North East","Rural",1.44397064084415
349036,2,2,1.214058,1328.00854492188,"Sokoto","North East","Rural",0.794827030871948
349037,1,1,1,2586.94262695312,"Sokoto","North East","Rural",0.693147180559945
349038,1,1,0.0045,2586.94262695312,"Sokoto","North East","Rural",0.00448990527285205
349039,1,1,1,2586.94262695312,"Sokoto","North East","Rural",0.693147180559945
349040,1,0,NA,2586.94262695312,"Sokoto","North East","Rural",NA
349041,1,1,2,2586.94262695312,"Sokoto","North East","Rural",1.09861228866811
349043,1,1,0.404686,2586.94262695312,"Sokoto","North East","Rural",0.339813790264162
349044,1,0,NA,2586.94262695312,"Sokoto","North East","Rural",NA
349045,1,0,NA,2586.94262695312,"Sokoto","North East","Rural",NA
349046,1,1,0.404686,2586.94262695312,"Sokoto","North East","Rural",0.339813790264162
349047,1,1,0.22327,2586.94262695312,"Sokoto","North East","Rural",0.201527600941032
349050,3,3,6.214058,2146.47509765625,"Sokoto","North East","Urbain",1.9760316223714
349051,2,2,1.416401,2146.47509765625,"Sokoto","North East","Urbain",0.882279243121132
349052,2,2,0.809372,2146.47509765625,"Sokoto","North East","Urbain",0.59297982374676
349053,2,2,1.74232,2146.47509765625,"Sokoto","North East","Urbain",1.00880427746724
349054,1,1,0.404686,2146.47509765625,"Sokoto","North East","Urbain",0.339813790264162
349055,2,2,3,2146.47509765625,"Sokoto","North East","Urbain",1.38629436111989
349056,2,2,0.02007,2146.47509765625,"Sokoto","North East","Urbain",0.0198712523924043
349057,2,2,5.404686,2146.47509765625,"Sokoto","North East","Urbain",1.85702990994713
349059,3,3,2.650489,2146.47509765625,"Sokoto","North East","Urbain",1.29486113122361
349060,2,2,5.214058,2146.47509765625,"Sokoto","North East","Urbain",1.82681414468977
349061,2,2,2.832802,2511.28271484375,"Sokoto","North East","Rural",1.34359612839837
349062,1,1,2,2511.28271484375,"Sokoto","North East","Rural",1.09861228866811
349063,1,1,0.809372,2511.28271484375,"Sokoto","North East","Rural",0.59297982374676
349064,2,2,0.212343,2511.28271484375,"Sokoto","North East","Rural",0.192554850909572
349066,2,2,0.607029,2511.28271484375,"Sokoto","North East","Rural",0.474387132641085
349067,2,2,0.073142,2511.28271484375,"Sokoto","North East","Rural",0.0705907941282848
349068,3,3,0.13669,2511.28271484375,"Sokoto","North East","Rural",0.12812053027586
349069,2,2,0.72588,2511.28271484375,"Sokoto","North East","Rural",0.545737065331173
349071,2,2,2.7113962,2511.28271484375,"Sokoto","North East","Rural",1.31140814005518
349072,2,2,0.809372,2511.28271484375,"Sokoto","North East","Rural",0.59297982374676
349073,3,3,3.08,29309.6875,"Sokoto","North East","Rural",1.40609698841607
349075,2,2,4.0189,29309.6875,"Sokoto","North East","Rural",1.6132107861866
349076,1,0,NA,29309.6875,"Sokoto","North East","Rural",NA
349077,1,1,0.01,29309.6875,"Sokoto","North East","Rural",0.00995033085316808
349078,1,1,0.005,29309.6875,"Sokoto","North East","Rural",0.00498754151103907
349080,2,2,0.809372,29309.6875,"Sokoto","North East","Rural",0.59297982374676
349081,1,1,0.404686,29309.6875,"Sokoto","North East","Rural",0.339813790264162
349083,1,1,0.01001,29309.6875,"Sokoto","North East","Rural",0.00996023179425261
349084,1,1,0.01001,29309.6875,"Sokoto","North East","Rural",0.00996023179425261
349085,2,2,3.247488,3764.6376953125,"Sokoto","North East","Rural",1.44632774936867
349086,1,1,0.404686,3764.6376953125,"Sokoto","North East","Rural",0.339813790264162
349087,2,2,1.214058,3764.6376953125,"Sokoto","North East","Rural",0.794827030871948
349088,3,3,0.809372,3764.6376953125,"Sokoto","North East","Rural",0.59297982374676
349089,3,3,0.965372,3764.6376953125,"Sokoto","North East","Rural",0.675681540380883
349090,2,2,0.809372,3764.6376953125,"Sokoto","North East","Rural",0.59297982374676
349091,1,1,0.25577,3764.6376953125,"Sokoto","North East","Rural",0.227748930258198
349092,3,3,0.832226,3764.6376953125,"Sokoto","North East","Rural",0.605531621088833
349093,3,3,1.112556,3764.6376953125,"Sokoto","North East","Rural",0.747898588773578
349095,2,2,0.38243,3764.6376953125,"Sokoto","North East","Rural",0.323842820221071
349109,1,1,2,29309.6875,"Sokoto","North East","Rural",1.09861228866811
350061,2,2,0.803,8760.6826171875,"Taraba","North East","Rural",0.58945194422118
350062,2,2,2.0889,8760.6826171875,"Taraba","North East","Rural",1.1278150404762
350063,2,2,1.7391,8760.6826171875,"Taraba","North East","Rural",1.00762939928954
350064,3,3,4.2944,8760.6826171875,"Taraba","North East","Rural",1.66664965818521
350065,3,3,1.8808,8760.6826171875,"Taraba","North East","Rural",1.05806803335253
350066,2,2,0.944372,8760.6826171875,"Taraba","North East","Rural",0.664939045756327
350067,3,3,14.5009,8760.6826171875,"Taraba","North East","Rural",2.74089808675565
350068,3,3,1.049686,8760.6826171875,"Taraba","North East","Rural",0.717686610686775
350069,2,2,1.003,8760.6826171875,"Taraba","North East","Rural",0.694646056683681
350070,2,2,1.005,8760.6826171875,"Taraba","North East","Rural",0.695644060758532
359002,2,2,0.802,1653.216796875,"Taraba","North East","Rural",0.588897159186146
359003,3,3,8.7865,1653.216796875,"Taraba","North East","Rural",2.28100388496044
359004,3,3,8.004,1653.216796875,"Taraba","North East","Rural",2.19766892304449
359005,3,3,1.723,1653.216796875,"Taraba","North East","Rural",1.00173421369162
359006,2,2,4.6619,1653.216796875,"Taraba","North East","Rural",1.73375952493007
359007,3,3,0.923,1653.216796875,"Taraba","North East","Rural",0.653886466606643
359008,2,2,1.845,1653.216796875,"Taraba","North East","Rural",1.04556306757829
359009,3,3,2.473116,1653.216796875,"Taraba","North East","Rural",1.24505217372244
359010,2,2,1.686244,1653.216796875,"Taraba","North East","Rural",0.988143935375067
359011,3,3,3.003,1653.216796875,"Taraba","North East","Rural",1.38704408001044
359013,3,3,2.005,1649.81140136719,"Taraba","North East","Rural",1.10027756798717
359014,1,0,NA,1649.81140136719,"Taraba","North East","Rural",NA
