"hhid","nombre_parcelle","superficie_totale_menage","wt_wave4","secteur","state","state_label","zone"
239097,2,1.6,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239099,1,0.8,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239100,3,9.7,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239101,1,0.8,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239104,5,0.88,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239106,3,1.372,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239107,1,0.4,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239121,3,1.6,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239122,6,2.6272,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239123,2,1.2,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239124,1,0.8,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239125,4,2.358062,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239127,3,0.827,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239128,1,0.4,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239129,4,1.6042,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239130,2,2.1,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239131,3,0.366,467.067749023438,"Rural",23,"23. Kwara","1. North Central"
239136,1,0.6,1452.39538574219,"Rural",23,"23. Kwara","1. North Central"
239137,1,0.054,1452.39538574219,"Rural",23,"23. Kwara","1. North Central"
239140,1,0.4,1452.39538574219,"Rural",23,"23. Kwara","1. North Central"
239142,2,0.192,1452.39538574219,"Rural",23,"23. Kwara","1. North Central"
239143,4,16.4,1452.39538574219,"Rural",23,"23. Kwara","1. North Central"
239144,2,2,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239145,1,0.4,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239146,1,0.2534,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239147,1,0.05,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239148,1,0.5,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239149,3,0.664,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239150,2,1.6,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239151,3,0.168,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239152,1,0.4,2235.142578125,"Urbain",23,"23. Kwara","1. North Central"
239156,1,0.12,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239158,1,0.2,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239159,1,0.27,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239161,3,0.68732,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239163,2,0.624,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239164,2,0.162,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239165,5,2.376,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239167,6,6.522,1013.52423095703,"Rural",23,"23. Kwara","1. North Central"
239168,1,1.6,4132.40673828125,"Rural",23,"23. Kwara","1. North Central"
239169,2,1.6,4132.40673828125,"Rural",23,"23. Kwara","1. North Central"
239170,1,1.2,4132.40673828125,"Rural",23,"23. Kwara","1. North Central"
239171,1,1.2,4132.40673828125,"Rural",23,"23. Kwara","1. North Central"
239172,4,2.44,4132.40673828125,"Rural",23,"23. Kwara","1. North Central"
239176,3,2,4132.40673828125,"Rural",23,"23. Kwara","1. North Central"
239177,3,1.2,4132.40673828125,"Rural",23,"23. Kwara","1. North Central"
239180,3,1.735,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239181,3,4.825,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239183,2,2.4,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239184,5,3.8,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239186,3,4.8,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239187,4,2.4,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239188,3,1.6,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239189,3,4,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239190,1,0.8,1954.962890625,"Rural",23,"23. Kwara","1. North Central"
239197,3,0.228,400,"Rural",23,"23. Kwara","1. North Central"
239199,2,0.439,2114.52197265625,"Rural",23,"23. Kwara","1. North Central"
239209,5,2.424,2764.44897460938,"Urbain",23,"23. Kwara","1. North Central"
239211,6,5.64,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239213,9,6.45,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239214,3,3.6,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239216,1,0.8,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239217,2,0.448,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239218,4,1.215,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239219,2,0.848,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239221,3,2.2,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
239222,4,3.451,4388.72021484375,"Rural",23,"23. Kwara","1. North Central"
240056,1,0.003,2806.04809570312,"Urbain",24,"24. Lagos","6. South West"
240072,1,0.0304,2860.35986328125,"Urbain",24,"24. Lagos","6. South West"
240073,1,0.0648,2860.35986328125,"Urbain",24,"24. Lagos","6. South West"
240086,1,0.0648,3324.111328125,"Urbain",24,"24. Lagos","6. South West"
240122,1,0.1296,2292.54809570312,"Urbain",24,"24. Lagos","6. South West"
240124,1,0.01,2292.54809570312,"Urbain",24,"24. Lagos","6. South West"
249002,1,0.006,832.946594238281,"Urbain",24,"24. Lagos","6. South West"
249006,1,0.0324,832.946594238281,"Urbain",24,"24. Lagos","6. South West"
249010,1,0.003,832.946594238281,"Urbain",24,"24. Lagos","6. South West"
249019,2,3.2,1775.416015625,"Urbain",24,"24. Lagos","6. South West"
249026,1,0.0468,2219.86254882812,"Urbain",24,"24. Lagos","6. South West"
249029,1,0.002,2219.86254882812,"Urbain",24,"24. Lagos","6. South West"
249035,1,0.01,2219.86254882812,"Urbain",24,"24. Lagos","6. South West"
249038,1,0.01,7768.29443359375,"Urbain",24,"24. Lagos","6. South West"
249042,1,0.0648,7768.29443359375,"Urbain",24,"24. Lagos","6. South West"
249147,2,0.1296,1765.7373046875,"Urbain",24,"24. Lagos","6. South West"
249149,1,0.8,1765.7373046875,"Urbain",24,"24. Lagos","6. South West"
249157,3,0.012,NA,"Urbain",24,"24. Lagos","6. South West"
249159,1,0.0648,1159.97387695312,"Urbain",24,"24. Lagos","6. South West"
249161,1,0.0648,1159.97387695312,"Urbain",24,"24. Lagos","6. South West"
249163,1,0.068,1159.97387695312,"Urbain",24,"24. Lagos","6. South West"
249166,1,0.0648,NA,"Urbain",24,"24. Lagos","6. South West"
249167,2,0.02,1159.97387695312,"Urbain",24,"24. Lagos","6. South West"
249183,3,2.48,3287.25390625,"Urbain",24,"24. Lagos","6. South West"
249185,6,0.84,3287.25390625,"Urbain",24,"24. Lagos","6. South West"
249187,1,0.01,3287.25390625,"Urbain",24,"24. Lagos","6. South West"
249219,1,0.4,3011.42138671875,"Urbain",24,"24. Lagos","6. South West"
249241,1,0.32,832.946594238281,"Urbain",24,"24. Lagos","6. South West"
249248,1,0.0648,7768.29443359375,"Urbain",24,"24. Lagos","6. South West"
249250,1,0.0648,4806.33740234375,"Urbain",24,"24. Lagos","6. South West"
249257,1,0.008,1546.65466308594,"Urbain",24,"24. Lagos","6. South West"
249267,1,0.068,1159.97387695312,"Urbain",24,"24. Lagos","6. South West"
250011,4,1.8674,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250012,3,0.9348,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250013,3,1.016,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250014,6,1.77703,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250015,4,3.2,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250016,4,2.4274,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250017,5,1.419145,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250018,13,6.38512,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250019,3,1.3348,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
250020,8,2.26935,9605.255859375,"Rural",25,"25. Nasarawa","1. North Central"
259001,7,3.1474,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259002,3,0.86512,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259003,4,1.98605,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259004,7,3.69303,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259007,5,1.344586,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259008,3,0.531452,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259009,4,8,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259010,6,2.87,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259011,3,1.8,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
259012,5,5.0337,18538.5546875,"Rural",25,"25. Nasarawa","1. North Central"
260053,1,0.01,3146.21435546875,"Rural",26,"26. Niger","1. North Central"
260058,1,0.015,3146.21435546875,"Rural",26,"26. Niger","1. North Central"
260081,2,2.4,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260082,1,1.908,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260083,1,1.2,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260085,2,2,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260086,2,5.2,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260087,2,3.4,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260088,1,2,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260089,1,2,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260090,1,1.53,4315.88037109375,"Rural",26,"26. Niger","1. North Central"
260151,2,3.2,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260152,3,5.2,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260153,1,2,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260154,2,2.4,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260155,2,3.2,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260156,1,5,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260157,1,2,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260158,2,3,8737.9453125,"Rural",26,"26. Niger","1. North Central"
260162,1,3,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260163,2,4.4,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260164,1,2,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260165,1,0.8,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260166,1,2,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260167,1,4,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260168,1,5.6,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260169,1,1.6,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
260170,1,0.8,4823.8369140625,"Rural",26,"26. Niger","1. North Central"
269013,2,11,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269014,2,7.6,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269015,3,8.5,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269017,4,13,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269018,1,0.8,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269019,2,3,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269020,1,1.6,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269021,1,0.8,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269023,2,2.8,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269024,1,6,12513.087890625,"Rural",26,"26. Niger","1. North Central"
269025,1,1.2,9122.34375,"Rural",26,"26. Niger","1. North Central"
269026,3,2.4,9122.34375,"Rural",26,"26. Niger","1. North Central"
269027,1,1,9122.34375,"Rural",26,"26. Niger","1. North Central"
269028,1,2,9122.34375,"Rural",26,"26. Niger","1. North Central"
269030,1,0.005,9122.34375,"Rural",26,"26. Niger","1. North Central"
269031,2,19,9122.34375,"Rural",26,"26. Niger","1. North Central"
269033,1,1.2,9122.34375,"Rural",26,"26. Niger","1. North Central"
269034,2,2,9122.34375,"Rural",26,"26. Niger","1. North Central"
269035,3,3.6,9122.34375,"Rural",26,"26. Niger","1. North Central"
269036,2,3.2,9122.34375,"Rural",26,"26. Niger","1. North Central"
269037,1,2,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269038,1,0.8,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269039,1,2,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269040,1,0.01,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269041,2,3,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269042,2,1.8,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269043,1,1.5,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269046,2,1.1111,2953.36669921875,"Rural",26,"26. Niger","1. North Central"
269050,1,5.916,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269051,1,1.968,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269052,1,1,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269053,1,3,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269054,1,1,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269055,1,1,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269056,1,2,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269059,1,2.8,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269060,2,2.02,5202.4619140625,"Rural",26,"26. Niger","1. North Central"
269061,1,8,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269062,1,4,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269063,1,3.6,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269064,1,0.2,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269066,1,1.6,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269067,1,7,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269068,1,0.712,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269069,2,7,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269070,1,3,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269071,1,4,9179.5048828125,"Rural",26,"26. Niger","1. North Central"
269079,1,0.01,2394.43872070312,"Rural",26,"26. Niger","1. North Central"
269086,1,1.5,1212.42041015625,"Rural",26,"26. Niger","1. North Central"
269087,1,2,1212.42041015625,"Rural",26,"26. Niger","1. North Central"
269089,1,1.6,1212.42041015625,"Rural",26,"26. Niger","1. North Central"
269090,1,1.5,1212.42041015625,"Rural",26,"26. Niger","1. North Central"
269092,1,1.5,1212.42041015625,"Rural",26,"26. Niger","1. North Central"
269093,1,2,1212.42041015625,"Rural",26,"26. Niger","1. North Central"
269095,2,8.27328,1212.42041015625,"Rural",26,"26. Niger","1. North Central"
270002,2,0.35,1887.45227050781,"Urbain",27,"27. Ogun","6. South West"
270004,2,0.72,1887.45227050781,"Urbain",27,"27. Ogun","6. South West"
270006,1,0.068,1887.45227050781,"Urbain",27,"27. Ogun","6. South West"
270010,2,0.72,1887.45227050781,"Urbain",27,"27. Ogun","6. South West"
270021,1,0.8,14314.5380859375,"Rural",27,"27. Ogun","6. South West"
270023,1,0.06,14314.5380859375,"Rural",27,"27. Ogun","6. South West"
270024,2,2.8,14314.5380859375,"Rural",27,"27. Ogun","6. South West"
270025,2,0.3435,14314.5380859375,"Rural",27,"27. Ogun","6. South West"
270029,2,0.668,14314.5380859375,"Urbain",27,"27. Ogun","6. South West"
270030,3,1.668,14314.5380859375,"Rural",27,"27. Ogun","6. South West"
270045,1,4,2115.85571289062,"Rural",27,"27. Ogun","6. South West"
270047,3,0.46,2115.85571289062,"Rural",27,"27. Ogun","6. South West"
270049,6,2.385,2115.85571289062,"Urbain",10,"10. Delta","5. South South"
270052,1,0.36,1259.85827636719,"Urbain",27,"27. Ogun","6. South West"
270053,1,0.25,1259.85827636719,"Urbain",27,"27. Ogun","6. South West"
270061,1,0.5,1030.76721191406,"Urbain",27,"27. Ogun","6. South West"
270064,1,0.72,1030.76721191406,"Rural",27,"27. Ogun","6. South West"
270091,1,0.068,3038.16870117188,"Urbain",27,"27. Ogun","6. South West"
270092,1,0.72,3038.16870117188,"Urbain",27,"27. Ogun","6. South West"
270094,1,0.72,3038.16870117188,"Urbain",27,"27. Ogun","6. South West"
270095,1,0.6,3038.16870117188,"Urbain",27,"27. Ogun","6. South West"
270097,1,0.068,3038.16870117188,"Urbain",27,"27. Ogun","6. South West"
270099,1,0.04,3038.16870117188,"Urbain",10,"10. Delta","5. South South"
279002,1,0.4,4211.20166015625,"Rural",27,"27. Ogun","6. South West"
279004,3,0.668,4211.20166015625,"Rural",27,"27. Ogun","6. South West"
279006,2,1.2,4211.20166015625,"Rural",27,"27. Ogun","6. South West"
279007,1,0.4,4211.20166015625,"Rural",27,"27. Ogun","6. South West"
279008,1,0.4,4211.20166015625,"Rural",27,"27. Ogun","6. South West"
279009,1,2,4211.20166015625,"Rural",27,"27. Ogun","6. South West"
279010,3,5,4211.20166015625,"Rural",27,"27. Ogun","6. South West"
279013,1,0.6,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279015,2,0.936,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279016,1,0.42,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279017,1,1e-04,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279018,3,0.95499,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279023,2,1,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279024,2,0.8,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279025,3,0.8686,6077.16650390625,"Rural",27,"27. Ogun","6. South West"
279027,1,0.2,6077.16650390625,"Rural",27,"27. Ogun","6. South West"
279028,1,0.5,6077.16650390625,"Rural",27,"27. Ogun","6. South West"
279029,2,2.4,6077.16650390625,"Rural",27,"27. Ogun","6. South West"
279032,3,1.16,6077.16650390625,"Rural",27,"27. Ogun","6. South West"
279034,3,2.268,6077.16650390625,"Rural",27,"27. Ogun","6. South West"
279036,3,8.4,6077.16650390625,"Rural",27,"27. Ogun","6. South West"
279048,2,2,546.534301757812,"Rural",27,"27. Ogun","6. South West"
279053,1,0.068,1548.51342773438,"Rural",27,"27. Ogun","6. South West"
279054,1,1,1548.51342773438,"Rural",27,"27. Ogun","6. South West"
279066,1,0.00271,31691.1171875,"Rural",27,"27. Ogun","6. South West"
279068,2,0.8,31691.1171875,"Rural",27,"27. Ogun","6. South West"
279069,1,0.12,31691.1171875,"Rural",27,"27. Ogun","6. South West"
279070,2,0.52,31691.1171875,"Rural",27,"27. Ogun","6. South West"
279072,2,4.14,31691.1171875,"Rural",27,"27. Ogun","6. South West"
279073,4,2.496,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279074,1,0.4,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279078,2,0.240017,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279080,3,0.76,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279081,1,0.288,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279082,4,1.248,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279083,3,2.52,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279084,3,0.264,783.3583984375,"Rural",27,"27. Ogun","6. South West"
279087,1,0.25,23427.009765625,"Urbain",27,"27. Ogun","6. South West"
279093,1,0.4,23427.009765625,"Urbain",27,"27. Ogun","6. South West"
279094,2,0.8,23427.009765625,"Urbain",27,"27. Ogun","6. South West"
279097,1,0.36,11281.39453125,"Urbain",27,"27. Ogun","6. South West"
279098,1,0.72,11281.39453125,"Urbain",27,"27. Ogun","6. South West"
279100,1,0.36,11281.39453125,"Urbain",27,"27. Ogun","6. South West"
279103,1,0.36,11281.39453125,"Urbain",27,"27. Ogun","6. South West"
279112,1,0.4,7771.49365234375,"Rural",27,"27. Ogun","6. South West"
279121,2,0.44,783.3583984375,"Rural",27,"27. Ogun","6. South West"
280031,1,0.5,630.587097167969,"Urbain",27,"27. Ogun","6. South West"
280037,3,0.6,630.587097167969,"Urbain",28,"28. Ondo","6. South West"
280081,3,1.066,973.899291992188,"Urbain",28,"28. Ondo","6. South West"
280082,1,4,973.899291992188,"Urbain",28,"28. Ondo","6. South West"
280084,1,0.1476,973.899291992188,"Urbain",28,"28. Ondo","6. South West"
280086,2,3.742,973.899291992188,"Urbain",28,"28. Ondo","6. South West"
280088,3,1.538,973.899291992188,"Urbain",28,"28. Ondo","6. South West"
280089,2,0.36,973.899291992188,"Urbain",28,"28. Ondo","6. South West"
280090,1,0.06,973.899291992188,"Urbain",28,"28. Ondo","6. South West"
280111,1,0.4,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280112,3,3.26,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280113,4,2.2,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280114,4,2.745,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280115,2,1.435,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280116,3,4.1492,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280117,4,3.55,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280118,4,4.106,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280119,3,3.69,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
280120,2,0.615,7006.6630859375,"Rural",28,"28. Ondo","6. South West"
289001,2,1.6,2252.5771484375,"Urbain",28,"28. Ondo","6. South West"
289005,1,0.048,2252.5771484375,"Urbain",28,"28. Ondo","6. South West"
289007,3,0.7119,2252.5771484375,"Urbain",28,"28. Ondo","6. South West"
289009,2,0.369,2252.5771484375,"Urbain",28,"28. Ondo","6. South West"
289014,3,2.078,23366.357421875,"Rural",28,"28. Ondo","6. South West"
289015,1,0.048,23366.357421875,"Rural",28,"28. Ondo","6. South West"
289016,3,2.532,23366.357421875,"Rural",28,"28. Ondo","6. South West"
289017,1,0.06,23366.357421875,"Rural",28,"28. Ondo","6. South West"
289019,3,0.568,23366.357421875,"Rural",28,"28. Ondo","6. South West"
289020,4,1.02,23366.357421875,"Rural",28,"28. Ondo","6. South West"
289025,3,2.12,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289026,2,2,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289027,2,0.458,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289028,3,4.882,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289030,2,2,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289032,3,5.76,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289034,2,1.085,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289035,3,1.372,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289036,1,0.024,2431.38745117188,"Rural",28,"28. Ondo","6. South West"
289037,3,1.65,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289038,1,0.8,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289040,2,6.4,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289042,6,10.88,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289043,5,9.2,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289044,3,1.59,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289046,3,1.9445,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289047,2,0.1095,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289048,3,1.104,5554.2099609375,"Rural",28,"28. Ondo","6. South West"
289051,1,0.4,5429.732421875,"Urbain",28,"28. Ondo","6. South West"
289053,1,0.205,5429.732421875,"Urbain",28,"28. Ondo","6. South West"
289054,2,1.2,5429.732421875,"Urbain",28,"28. Ondo","6. South West"
289056,1,0.008,5429.732421875,"Urbain",28,"28. Ondo","6. South West"
289059,2,0.8656,5429.732421875,"Urbain",28,"28. Ondo","6. South West"
289062,3,2.568,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289063,3,5.2,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289065,4,8.6,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289066,3,2.215,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289067,4,3.02,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289068,1,0.8,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289071,1,2.05,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289072,3,1.0865,13080.6123046875,"Rural",28,"28. Ondo","6. South West"
289073,1,0.4,42005.0859375,"Urbain",28,"28. Ondo","6. South West"
289081,2,0.1145,42005.0859375,"Urbain",28,"28. Ondo","6. South West"
289083,2,1.376,42005.0859375,"Urbain",28,"28. Ondo","6. South West"
289084,1,0.12,42005.0859375,"Urbain",28,"28. Ondo","6. South West"
289088,3,2.4,23366.357421875,"Rural",28,"28. Ondo","6. South West"
289097,1,0.492,42005.0859375,"Urbain",28,"28. Ondo","6. South West"
289102,2,0.424,23366.357421875,"Rural",28,"28. Ondo","6. South West"
290003,3,0.008,3098.01416015625,"Urbain",29,"29. Osun","6. South West"
290006,1,0.05,3098.01416015625,"Urbain",29,"29. Osun","6. South West"
290007,5,2.09,3098.01416015625,"Urbain",29,"29. Osun","6. South West"
290009,2,0.09,3098.01416015625,"Urbain",29,"29. Osun","6. South West"
290031,1,0.4,916.797912597656,"Urbain",29,"29. Osun","6. South West"
290034,3,1.746,916.797912597656,"Urbain",29,"29. Osun","6. South West"
290035,1,0.6,916.797912597656,"Urbain",29,"29. Osun","6. South West"
290037,1,0.045,916.797912597656,"Urbain",29,"29. Osun","6. South West"
290038,1,0.05,916.797912597656,"Urbain",29,"29. Osun","6. South West"
290039,1,0.003,916.797912597656,"Urbain",29,"29. Osun","6. South West"
290042,3,0.365,3796.9150390625,"Rural",29,"29. Osun","6. South West"
290043,2,2.4,3796.9150390625,"Rural",29,"29. Osun","6. South West"
290045,1,1.6,3796.9150390625,"Rural",29,"29. Osun","6. South West"
290046,2,0.49,3796.9150390625,"Rural",29,"29. Osun","6. South West"
290047,2,0.0675,3796.9150390625,"Rural",29,"29. Osun","6. South West"
290050,2,1.6,3796.9150390625,"Rural",29,"29. Osun","6. South West"
290073,1,0.045,3504.13208007812,"Urbain",29,"29. Osun","6. South West"
290078,1,0.5,3504.13208007812,"Urbain",29,"29. Osun","6. South West"
290080,4,4.4,3504.13208007812,"Urbain",29,"29. Osun","6. South West"
290083,3,0.514,1262.13806152344,"Urbain",29,"29. Osun","6. South West"
290084,1,0.5,1262.13806152344,"Urbain",29,"29. Osun","6. South West"
290086,1,0.5,1262.13806152344,"Urbain",29,"29. Osun","6. South West"
290087,1,0.56,1262.13806152344,"Urbain",29,"29. Osun","6. South West"
290088,2,1.5,1262.13806152344,"Urbain",29,"29. Osun","6. South West"
290090,4,2.1,1262.13806152344,"Urbain",29,"29. Osun","6. South West"
290171,1,2,973.142211914062,"Rural",29,"29. Osun","6. South West"
290172,5,1.8625,NA,"Rural",29,"29. Osun","6. South West"
290173,5,5.64,973.142211914062,"Rural",29,"29. Osun","6. South West"
290176,4,3.88,973.142211914062,"Rural",29,"29. Osun","6. South West"
