"identifiant_menage","superficie_totale_ha","superficie_gps_totale_ha","nb_parcelles","nb_parcelles_valides","region","etat","zone_residence","lga","strate","poids_menage"
110022,0.0475,0.12294,1,1,4,11,2,1112,4,8212.8515625
110023,0.076,0.152301999,2,2,4,11,2,1112,4,8212.8515625
110024,0.0912,0.144017001,4,4,4,11,2,1112,4,8212.8515625
110025,0.76,0.207901002,2,2,4,11,2,1112,4,8212.8515625
110026,0.114,0.092981,1,1,4,11,2,1112,4,8212.8515625
110027,0.171,0.12204,1,1,4,11,2,1112,4,8212.8515625
110028,0.114,0.096680999,2,2,4,11,2,1112,4,8212.8515625
110029,0.442,0.342192,4,4,4,11,2,1112,4,8212.8515625
110030,0.304,0.266593999,2,2,4,11,2,1112,4,8212.8515625
110081,0.1178,0.122056003,3,3,4,11,2,1104,4,5140.37255859375
110082,0.323,0.344729999,3,3,4,11,2,1104,4,5140.37255859375
110083,0.228,0.182274999,2,2,4,11,2,1104,4,5140.37255859375
110084,0.0095,0,1,1,4,11,2,1104,4,5140.37255859375
110085,1.240686,0.677279999,5,5,4,11,2,1104,4,5140.37255859375
110086,0.632686,0.437379001,3,3,4,11,2,1104,4,5140.37255859375
110087,0.57,0.49914,3,3,4,11,2,1104,4,5140.37255859375
110088,0.101,0.25582,3,3,4,11,2,1104,4,5140.37255859375
110089,0.227,0.247102,4,4,4,11,2,1104,4,5140.37255859375
110090,0.288,0.91168,4,4,4,11,2,1104,4,5140.37255859375
110111,0.0494,0.067519,2,2,4,11,2,1113,4,4841.0009765625
110112,0.1007,0.118210002,4,4,4,11,2,1113,4,4841.0009765625
110113,0.32053,0.234547001,3,3,4,11,2,1113,4,4841.0009765625
110114,0.038,0.031662,2,2,4,11,2,1113,4,4841.0009765625
110115,0.1482,0,3,3,4,11,2,1113,4,4841.0009765625
110116,0.6783,0.068884998,3,3,4,11,2,1113,4,4841.0009765625
110117,0.5,0.1847,3,3,4,11,2,1113,4,4841.0009765625
110118,0.0955,0.143173996,4,4,4,11,2,1113,4,4841.0009765625
110119,0.0475,0.0680630003,3,3,4,11,2,1113,4,4841.0009765625
110120,0.1165,0.0621839978,5,5,4,11,2,1113,4,4841.0009765625
110121,0.0285,0.16635,2,2,4,11,2,1102,4,3255.98217773438
110122,0.0627,0,2,2,4,11,2,1102,4,3255.98217773438
110123,0.651686,0.323219999,6,6,4,11,2,1102,4,3255.98217773438
110124,0.114,0.063921002,1,1,4,11,2,1102,4,3255.98217773438
110125,0.057,0.083106,1,1,4,11,2,1102,4,3255.98217773438
110126,0.038,0.14459,1,1,4,11,2,1102,4,3255.98217773438
110127,0.784686,0.234058,3,3,4,11,2,1102,4,3255.98217773438
110128,1.164686,0.94887001,3,3,4,11,2,1102,4,3255.98217773438
110129,0.466,1.19825,4,4,4,11,2,1102,4,3255.98217773438
110130,0.16,0.174693999,3,3,4,11,2,1102,4,3255.98217773438
110131,0.0703,0.219647998,3,3,4,11,2,1101,4,2955.91015625
110132,0.505386,1.08420001,3,3,4,11,2,1101,4,2955.91015625
110133,0.0684,0.199776998,2,2,4,11,2,1101,4,2955.91015625
110134,0.0627,0.324179001,2,2,4,11,2,1101,4,2955.91015625
110135,0.361,0.260481009,2,2,4,11,2,1101,4,2955.91015625
110136,0.722,0.54218,2,2,4,11,2,1101,4,2955.91015625
110137,0.323,0.119646997,2,2,4,11,2,1101,4,2955.91015625
110138,2.378744,2.12370996,3,3,4,11,2,1101,4,2955.91015625
110139,0.4845,0.48393,2,2,4,11,2,1101,4,2955.91015625
110140,0.1615,0.67501001,3,3,4,11,2,1101,4,2955.91015625
119001,0.1197,0.47923,3,3,4,11,2,1104,4,3489.90063476562
119002,0.0494,0.214427999,2,2,4,11,2,1104,4,3489.90063476562
119003,0.1235,0.19195,3,3,4,11,2,1104,4,3489.90063476562
119005,0.1425,0.086485999,4,4,4,11,2,1104,4,3489.90063476562
119006,0.7695,0.30357,3,3,4,11,2,1104,4,3489.90063476562
119008,0.1805,0.129687003,2,2,4,11,2,1104,4,3489.90063476562
119009,0.2603,0.18808,2,2,4,11,2,1104,4,3489.90063476562
119010,0.2605,0.41598,4,4,4,11,2,1104,4,3489.90063476562
119011,0.238,0.235189001,4,4,4,11,2,1104,4,3489.90063476562
119012,0.1294,0.118756,4,4,4,11,2,1104,4,3489.90063476562
119013,0.1577,0.46781399,3,3,4,11,2,1104,4,3884.06005859375
119014,0.2128,0.1387,4,4,4,11,2,1104,4,3884.06005859375
119015,0.323,0.66832999,2,2,4,11,2,1104,4,3884.06005859375
119016,0.0304,0.049272,1,1,4,11,2,1104,4,3884.06005859375
119017,0.1976,0.23081,2,2,4,11,2,1104,4,3884.06005859375
119019,0.304,0.110839,3,3,4,11,2,1104,4,3884.06005859375
119020,0.076,0.083275,1,1,4,11,2,1104,4,3884.06005859375
119021,0.551,0.385460003,4,4,4,11,2,1104,4,3884.06005859375
119022,0.1615,0.11351,1,1,4,11,2,1104,4,3884.06005859375
119023,0.171,0.267950998,3,3,4,11,2,1104,4,3884.06005859375
119025,0.2261,0.216396998,3,3,4,11,2,1105,4,2601.31030273438
119026,0.4845,0.204939,4,4,4,11,2,1105,4,2601.31030273438
119027,0.480686,0.063746997,3,3,4,11,2,1105,4,2601.31030273438
119028,0.0475,0.033480001,2,2,4,11,2,1105,4,2601.31030273438
119029,0.1235,0.090454999,3,3,4,11,2,1105,4,2601.31030273438
119030,0.038,0.054876001,2,2,4,11,2,1105,4,2601.31030273438
119031,1.136186,0.4585,4,4,4,11,2,1105,4,2601.31030273438
119032,0.689686,0.298012999,3,3,4,11,2,1105,4,2601.31030273438
119033,0.238,0.279702011,3,3,4,11,2,1105,4,2601.31030273438
119034,0.475,0.535916998,2,2,4,11,2,1105,4,2601.31030273438
119035,0.0532,0.028960001,2,2,4,11,2,1106,4,2732.97192382812
119036,0.1159,0.084570999,3,3,4,11,2,1106,4,2732.97192382812
119037,0.1843,0.052578998,4,4,4,11,2,1106,4,2732.97192382812
119038,0.0228,0.025284,1,1,4,11,2,1106,4,2732.97192382812
119040,0.266,0.201284001,3,3,4,11,2,1106,4,2732.97192382812
119041,0.4028,0.51283699,2,2,4,11,2,1106,4,2732.97192382812
119043,0.0418,0.119772001,3,3,4,11,2,1106,4,2732.97192382812
119044,0.1425,0.086842999,2,2,4,11,2,1106,4,2732.97192382812
119045,0.266,0.170027999,2,2,4,11,2,1106,4,2732.97192382812
119046,0.0532,0.157845001,3,3,4,11,2,1106,4,2732.97192382812
119047,0.532,0.182584998,3,3,4,11,2,1109,4,9609.2900390625
119048,0.228,0.3098,2,2,4,11,2,1109,4,9609.2900390625
119049,2.71161,1.16765,3,3,4,11,2,1109,4,9609.2900390625
119050,0.921472,0.22727,4,4,4,11,2,1109,4,9609.2900390625
119052,0.822686,0.191710999,3,3,4,11,2,1109,4,9609.2900390625
119053,0.551,0.105301999,2,2,4,11,2,1109,4,9609.2900390625
119054,0.627,0.338501,3,3,4,11,2,1109,4,9609.2900390625
119055,0.0475,0.040664999,1,1,4,11,2,1109,4,9609.2900390625
119057,0.65,0.459256002,4,4,4,11,2,1109,4,9609.2900390625
119058,0.7035,1.08621,4,4,4,11,2,1109,4,9609.2900390625
120001,0.35,0.22318999,3,3,5,12,1,1211,5,1792.11059570312
120002,0.05,0,1,1,5,12,1,1211,5,1792.11059570312
120003,0,0,1,0,5,12,1,1211,5,1792.11059570312
120004,0.03,0.02885,1,1,5,12,1,1211,5,1792.11059570312
120005,0.0815,0.104301999,2,2,5,12,1,1211,5,1792.11059570312
120006,0.25,0,3,3,5,12,1,1211,5,1792.11059570312
120007,0.1,0,1,1,5,12,1,1211,5,1792.11059570312
120008,0,0,1,0,5,12,1,1211,5,1792.11059570312
120010,0.1539,0.0048369999,3,3,5,12,1,1211,5,1792.11059570312
120041,0.624,1.219349003,3,3,5,12,2,1208,5,5992.11669921875
120042,0.0455,0.200586,2,2,5,12,2,1208,5,5992.11669921875
120043,0.247,0.415246,3,3,5,12,2,1208,5,5992.11669921875
120044,0.156,0.154501001,3,3,5,12,2,1208,5,5992.11669921875
120045,0.078,0.045479001,2,2,5,12,2,1208,5,5992.11669921875
120046,0.065,0.079225,2,2,5,12,2,1208,5,5992.11669921875
120047,0.455,0.481724,2,2,5,12,2,1208,5,5992.11669921875
120048,0.404686,0.147283,1,1,5,12,2,1208,5,5992.11669921875
120049,0.404686,0.358872,1,1,5,12,2,1208,5,5992.11669921875
120050,0.729686,0.37456899,3,3,5,12,2,1208,5,5992.11669921875
120051,2.83,1.45837,4,4,5,12,2,1216,5,3267.87280273438
120052,1.619058,1.147857001,4,4,5,12,2,1216,5,3267.87280273438
120053,1.269,0.684178,3,3,5,12,2,1216,5,3267.87280273438
120054,0.714,0.40570999,2,2,5,12,2,1216,5,3267.87280273438
120055,0.2365,0.158884,3,3,5,12,2,1216,5,3267.87280273438
120056,0.8757,0.150679998,6,6,5,12,2,1216,5,3267.87280273438
120057,0.27615,0.162670996,5,5,5,12,2,1216,5,3267.87280273438
120058,0.938006,1.02848,6,6,5,12,2,1216,5,3267.87280273438
120059,2.9385,0.64531201,4,4,5,12,2,1216,5,3267.87280273438
120060,1.39364,1.39363999,2,2,5,12,2,1216,5,3267.87280273438
120091,0.46,0.47536001,2,2,5,12,2,1214,5,1315.02282714844
120092,0,0,1,0,5,10,1,1019,5,1315.02282714844
120093,1.53,1.03481001,3,3,5,12,2,1214,5,1315.02282714844
120094,0.45,0.40799,2,2,5,12,2,1214,5,1315.02282714844
120099,0.45,0.38852001,2,2,5,12,2,1214,5,1315.02282714844
120100,0.6,0.55426999,2,2,5,12,2,1214,5,1315.02282714844
129001,0.01,0,1,1,5,12,2,1201,5,3731.06982421875
129002,0.015,0.38073399,2,2,5,12,2,1201,5,3731.06982421875
129003,0.1755,1.73191001,2,2,5,12,2,1201,5,3731.06982421875
129005,0,0,1,0,5,12,2,1201,5,3731.06982421875
129006,0.1351,0.582912998,4,4,5,12,2,1201,5,3731.06982421875
129007,0,0,1,0,5,12,2,1201,5,3731.06982421875
129009,0.0585,0,1,1,5,12,2,1201,5,3731.06982421875
129010,0.12636,0.036642001,2,2,5,12,2,1201,5,3731.06982421875
129011,0.0585,0,1,1,5,12,2,1201,5,3731.06982421875
129012,0,0,1,0,5,12,2,1201,5,3731.06982421875
129013,0,0,1,0,5,12,1,1203,5,2138.498046875
129014,0.006,0.090566998,1,1,5,12,1,1203,5,2138.498046875
129015,0,0,1,0,5,12,1,1203,5,2138.498046875
129016,0,0,1,0,5,12,1,1203,5,2138.498046875
129017,0.15897,0.074833002,1,1,5,12,1,1203,5,2138.498046875
129020,0.01,0,1,1,5,12,1,1203,5,2138.498046875
129021,1.248,0.691676009,3,3,5,12,1,1203,5,2138.498046875
129022,0,0,1,0,5,12,1,1203,5,2138.498046875
129023,0.409686,0,2,2,5,12,1,1203,5,2138.498046875
129024,0,0,1,0,5,12,1,1203,5,2138.498046875
129025,0.035,0.048016999,2,2,5,12,1,1207,5,1765.38122558594
129026,0.02,0.021964,1,1,5,12,1,1207,5,1765.38122558594
129027,0.101,0.099436003,3,3,5,12,1,1207,5,1765.38122558594
129028,0.1881,0.2823179977,9,9,5,12,1,1207,5,1765.38122558594
129029,0.1345,0.325701,2,2,5,12,1,1207,5,1765.38122558594
129030,0.325,0.193976002,2,2,5,12,1,1207,5,1765.38122558594
129031,0.5725,0.357004,4,4,5,12,1,1207,5,1765.38122558594
129032,12.545266,2.71969999,8,8,5,12,1,1207,5,1765.38122558594
129033,2.428116,0,2,2,5,12,1,1207,5,1765.38122558594
129034,11.331208,0.454760997,5,5,5,12,1,1207,5,1765.38122558594
129038,0.103,0.055183002,3,3,5,12,2,1208,5,4737.62646484375
129039,1.175,0.348797998,3,3,5,12,2,1208,5,4737.62646484375
129040,1.994058,0.238016997,5,5,5,12,2,1208,5,4737.62646484375
129041,0.08,0.0357470013,3,3,5,12,2,1208,5,4737.62646484375
129042,0.835372,0.134180002,3,3,5,12,2,1208,5,4737.62646484375
129043,0.0416,0.93655999,4,4,5,12,2,1208,5,4737.62646484375
129044,3.515776,4.471862977,9,9,5,12,2,1208,5,4737.62646484375
129046,1.933744,0.777820002,4,4,5,12,2,1208,5,4737.62646484375
129047,0.026,0.021058,1,1,5,12,2,1208,5,4737.62646484375
129048,5.260918,0.50734401,4,4,5,12,2,1208,5,4737.62646484375
129050,0.0936,0.035739,2,2,5,12,2,1208,5,2473.09716796875
129051,0.1885,0.117079998,4,4,5,12,2,1208,5,2473.09716796875
129052,0.0894,0.015785001,2,2,5,12,2,1208,5,2473.09716796875
129053,0.527,0.258078,2,2,5,12,2,1208,5,2473.09716796875
129054,0.482,1.51852002,5,5,5,12,2,1208,5,2473.09716796875
129055,0.4665,0.294486,4,4,5,12,2,1208,5,2473.09716796875
129056,0.105,0.090007001,1,1,5,12,2,1208,5,2473.09716796875
129057,0.0735,0.182885997,2,2,5,12,2,1208,5,2473.09716796875
129059,0,0,1,0,5,12,2,1208,5,2473.09716796875
129060,0.17,0.142167999,2,2,5,12,2,1208,5,2473.09716796875
129061,0.02,0,2,2,5,12,1,1209,5,5357.560546875
129062,0,0,1,0,5,12,1,1209,5,5357.560546875
129063,0,0,1,0,5,12,1,1209,5,5357.560546875
129064,1.618744,0.17895,1,1,5,12,1,1209,5,5357.560546875
129067,0,0,1,0,5,12,1,1209,5,5357.560546875
129068,0.0715,0,1,1,5,12,1,1209,5,5357.560546875
129069,0,0,1,0,5,12,1,1209,5,5357.560546875
129070,0,0,1,0,5,12,1,1209,5,5357.560546875
129072,1.1576,0.43,3,3,5,12,1,1209,5,5357.560546875
129073,0.819372,0.50452402,3,3,5,12,1,1209,5,4735.3486328125
129074,0,0,1,0,5,12,1,1209,5,4735.3486328125
129076,0,0,1,0,5,12,1,1209,5,4735.3486328125
129077,0.475,0.28699001,2,2,5,12,1,1209,5,4735.3486328125
129079,1.254,0.130409,3,3,5,12,1,1209,5,4735.3486328125
129080,0.42,0.23622,1,1,5,12,1,1209,5,4735.3486328125
129081,0,0,1,0,5,12,1,1209,5,4735.3486328125
129083,0.809372,0.12217,1,1,5,12,1,1209,5,4735.3486328125
129084,0,0,1,0,5,12,1,1209,5,4735.3486328125
129086,0,0,1,0,5,12,1,1211,5,6957.13671875
129087,0,0,1,0,5,12,1,1211,5,6957.13671875
129088,0.1,0,1,1,5,12,1,1211,5,6957.13671875
129089,0,0,1,0,5,12,1,1211,5,6957.13671875
129090,0,0,1,0,5,12,1,1211,5,6957.13671875
129091,0,0,1,0,5,12,1,1211,5,6957.13671875
129092,0,0,1,0,5,12,1,1211,5,6957.13671875
129094,0.15,0,2,2,5,12,1,1211,5,6957.13671875
129095,0,0,1,0,5,12,1,1211,5,6957.13671875
129096,0.0025,0,1,1,5,12,1,1211,5,6957.13671875
129098,0.05,0,1,1,5,12,1,1211,5,22743.35546875
129099,1.214058,0,1,1,5,12,1,1211,5,22743.35546875
129101,0.15,0,2,2,5,12,1,1211,5,22743.35546875
129104,0,0,1,0,5,12,1,1211,5,22743.35546875
129105,0,0,1,0,5,12,1,1211,5,22743.35546875
129106,0.01,0,1,1,5,12,1,1211,5,22743.35546875
129107,0,0,1,0,5,12,1,1211,5,NA
129108,0.02,0,2,2,5,12,1,1211,5,22743.35546875
129109,0.2,0,1,1,5,12,1,1212,5,3415.91577148438
129110,0.1,0,1,1,5,12,1,1212,5,3415.91577148438
129111,0,0,1,0,5,12,1,1212,5,3415.91577148438
129112,0.05,0,1,1,5,12,1,1212,5,3415.91577148438
129113,0,0,1,0,5,12,1,1212,5,3415.91577148438
129114,0,0,1,0,5,12,1,1212,5,3415.91577148438
129116,0,0,1,0,5,12,1,1212,5,3415.91577148438
129117,4.856232,0,1,1,5,12,1,1212,5,3415.91577148438
129120,0,0,1,0,5,12,1,1212,5,3415.91577148438
129122,0.414686,0.32783999,2,2,5,12,2,1215,5,3330.96606445312
129123,0,0,1,0,5,12,2,1215,5,3330.96606445312
129124,0.1,0,1,1,5,12,2,1215,5,3330.96606445312
129125,0,0,1,0,5,12,2,1215,5,3330.96606445312
129127,0.56995,0.56995,1,1,5,12,2,1215,5,3330.96606445312
129128,1,0.9066,1,1,5,12,2,1215,5,3330.96606445312
129129,0,0,1,0,5,12,2,1215,5,3330.96606445312
129130,0,0,1,0,5,12,2,1215,5,3330.96606445312
129131,1.22,0.78686999,4,4,5,12,2,1215,5,3330.96606445312
129132,0,0,1,0,5,12,2,1215,5,3330.96606445312
129134,0,0,1,0,5,12,1,1216,5,1662.26306152344
129135,0,0,1,0,5,12,1,1216,5,1662.26306152344
129136,5.260918,0.51135,3,3,5,12,1,1216,5,1662.26306152344
129137,0.75,1.13683,2,2,5,12,1,1216,5,1662.26306152344
129139,0,0,1,0,5,12,1,1216,5,1662.26306152344
129140,0,0,1,0,5,12,1,1216,5,1662.26306152344
129141,0.2,0.19927,1,1,5,12,1,1216,5,1662.26306152344
129142,1.58,1.56852998,2,2,5,12,1,1216,5,1662.26306152344
129143,0.5,0.46842998,1,1,5,12,1,1216,5,1662.26306152344
129145,2.34597,2.34597002,4,4,5,12,1,1218,5,5438.16552734375
129146,1.506068,0.41867001,3,3,5,12,1,1218,5,5438.16552734375
129147,7.334348,4.9393,4,4,5,12,1,1218,5,5438.16552734375
129148,0,0,1,0,5,12,1,1218,5,5438.16552734375
129152,0.1,0,1,1,5,12,1,1218,5,5438.16552734375
129153,0,0,1,0,5,12,1,1218,5,5438.16552734375
129154,0.85,0.83086999,2,2,5,12,1,1218,5,5438.16552734375
129155,0,0,1,0,5,12,1,1218,5,5438.16552734375
129156,1.0212,1.0212,1,1,5,12,1,1218,5,5438.16552734375
129168,0.33,0.168037001,2,2,5,12,1,1209,5,5357.560546875
129170,0,0,1,0,5,12,1,1209,5,4735.3486328125
129173,0,0,1,0,5,12,1,1211,5,22743.35546875
129174,0,0,1,0,5,12,1,1211,5,22743.35546875
129176,0.202343,0,1,1,5,12,1,1212,5,3415.91577148438
129180,1.409372,0,2,2,5,12,1,1216,5,1662.26306152344
129182,0.3,0.28713,1,1,5,12,1,1218,5,5438.16552734375
130021,0.87,0.46751001,3,3,6,13,1,1307,6,1718.01025390625
130023,0.1618744,0,1,1,6,13,2,1307,6,1718.01025390625
130025,2.510273,2.560398002,5,5,6,13,1,1307,6,1718.01025390625
130026,0.3058744,0.094484003,2,2,6,13,1,1307,6,1718.01025390625
130027,0.2428116,0.206327998,2,2,6,13,1,1307,6,1718.01025390625
130029,0.5218744,0.40236001,2,2,6,13,1,1307,6,1718.01025390625
130030,0,0,1,0,6,13,1,1307,6,1718.01025390625
130032,0.18,0,2,2,6,13,1,1303,6,4673.1259765625
130033,0.2548116,0.059341998,2,2,6,13,1,1303,6,4673.1259765625
130034,2.2926015,0,3,3,6,13,1,1303,6,4673.1259765625
130035,0,0,1,0,6,13,1,1303,6,4673.1259765625
130036,0,0,1,0,6,13,1,1303,6,4673.1259765625
130038,0.4611715,0,2,2,6,13,1,1303,6,4673.1259765625
130039,0,0,1,0,6,13,1,1303,6,4673.1259765625
130040,0,0,1,0,6,13,1,1303,6,4673.1259765625
130051,1.334058,1.80405,2,2,6,13,2,1309,6,3210.77416992188
130052,0.404686,0.37878001,2,2,6,13,2,1309,6,3210.77416992188
130053,1.618744,1.45672,1,1,6,13,2,1309,6,3210.77416992188
130054,1.214058,0.95345,1,1,6,13,2,1309,6,3210.77416992188
130055,2.1246015,1.86476,2,2,6,13,2,1309,6,3210.77416992188
130056,3.1618744,0.2877,2,2,6,13,2,1309,6,3210.77416992188
130057,1.868744,1.68436,2,2,6,13,2,1309,6,3210.77416992188
130059,1.7199155,1.86546,2,2,6,13,1,1309,6,3210.77416992188
130060,1,0.15721,1,1,6,13,2,1309,6,3210.77416992188
139002,0,0,1,0,6,13,1,1301,6,12318.5654296875
139003,0,0,1,0,6,13,1,1301,6,12318.5654296875
139004,0,0,1,0,6,13,1,1301,6,12318.5654296875
139005,0,0,1,0,6,13,1,1301,6,12318.5654296875
139007,0,0,1,0,6,13,1,1301,6,12318.5654296875
139008,0,0,1,0,6,13,1,1301,6,12318.5654296875
139009,0,0,1,0,6,13,1,1301,6,12318.5654296875
139010,0.1618744,0,1,1,6,13,1,1301,6,12318.5654296875
139011,0.404686,0,1,1,6,13,1,1301,6,12318.5654296875
139012,0.1618744,0,1,1,6,13,1,1301,6,12318.5654296875
139013,1.0011715,0.66568899,4,4,6,13,1,1303,6,1400.69165039062
139015,1.3912464,0.34367,3,3,6,13,1,1303,6,1400.69165039062
139016,0,0,1,0,6,13,1,1303,6,1400.69165039062
139018,0.25,0,1,1,6,13,1,1303,6,1400.69165039062
139020,0.18,0,1,1,6,13,1,1303,6,1400.69165039062
139021,0.7452488,0.64038,3,3,6,13,1,1303,6,1400.69165039062
139022,2.1818744,1.84223,3,3,6,13,1,1303,6,1400.69165039062
139023,0.809372,0,1,1,6,13,1,1303,6,1400.69165039062
139024,0.48,0.25301001,1,1,6,13,1,1303,6,1400.69165039062
139025,0.6,0.44028,2,2,6,13,1,1306,6,400
139026,0.096,0.23846001,1,1,6,13,1,1306,6,400
139027,0,0,1,0,6,13,1,1306,6,400
139029,0.36,0.45003999,1,1,6,13,1,1306,6,400
139030,0.288,0.3242,2,2,6,13,1,1306,6,400
139031,0.404686,0.41717998,1,1,6,13,1,1306,6,400
139032,0,0,1,0,6,13,1,1306,6,400
139033,0.548686,0.40802,2,2,6,13,1,1306,6,400
139034,1.64,1.44415,2,2,6,13,1,1306,6,400
139035,5.248,0.76927002,1,1,6,13,1,1306,6,400
139036,0.48,0.33746001,2,2,6,13,1,1306,6,779.278625488281
139037,0.24,0.26618,1,1,6,13,1,1306,6,779.278625488281
139038,2.654058,1.33964998,3,3,6,13,1,1306,6,779.278625488281
139039,0.1618744,0,1,1,6,13,1,1306,6,779.278625488281
139041,0.054,0.029666,1,1,6,13,1,1306,6,779.278625488281
139042,0,0,1,0,6,13,1,1306,6,779.278625488281
139043,0.809372,0.69288999,1,1,6,13,1,1306,6,779.278625488281
139044,0,0,1,0,6,13,1,1306,6,779.278625488281
139046,2.098744,1.59483999,2,2,6,13,1,1306,6,779.278625488281
139047,0.48,0.22952,1,1,6,13,1,1306,6,779.278625488281
139048,0.24,0.23836,2,2,6,13,1,1307,6,2671.57446289062
139049,0.144,0.33153999,1,1,6,13,1,1307,6,2671.57446289062
139050,0.2428116,0,1,1,6,13,1,1307,6,2671.57446289062
139052,0.607029,0.58935,1,1,6,13,1,1307,6,2671.57446289062
139053,0.1618744,0,1,1,6,13,1,1307,6,2671.57446289062
139054,1.2,1.20731997,2,2,6,13,1,1307,6,2671.57446289062
139055,0.504,0.475711987,2,2,6,13,1,1307,6,2671.57446289062
139057,0.036,0.027294,1,1,6,13,1,1307,6,2671.57446289062
139058,0.84,1.1265,1,1,6,13,1,1307,6,2671.57446289062
139059,0,0,1,0,6,13,1,1307,6,2671.57446289062
139061,0.36,0.19066,1,1,6,13,1,1307,6,1354.56970214844
139062,0.528,0.37663,2,2,6,13,1,1307,6,1354.56970214844
139063,0.36,0.37716001,1,1,6,13,1,1307,6,1354.56970214844
139064,0,0,1,0,6,13,1,1307,6,1354.56970214844
139065,0,0,1,0,6,13,1,1307,6,1354.56970214844
139067,0,0,1,0,6,13,1,1307,6,1354.56970214844
139068,1.404686,1.46808999,2,2,6,13,1,1307,6,1354.56970214844
139069,0.156,0.16136,1,1,6,13,1,1307,6,1354.56970214844
139070,0.12,0.084098999,1,1,6,13,1,1307,6,1354.56970214844
139071,0.12,0.16304,1,1,6,13,1,1307,6,1354.56970214844
139072,0.48,0.61325,1,1,6,13,1,1308,6,4407.1435546875
139073,0.96,1.2407,1,1,6,13,1,1308,6,4407.1435546875
139074,0.24,0.27908999,1,1,6,13,1,1308,6,4407.1435546875
139075,0.764686,0.23583999,2,2,6,13,1,1308,6,4407.1435546875
139076,0,0,1,0,6,13,1,1308,6,4407.1435546875
139078,0.6311715,0.28536,3,3,6,13,1,1308,6,4407.1435546875
139079,0.48,0.63953999,1,1,6,13,1,1308,6,4407.1435546875
139080,0,0,1,0,6,13,1,1308,6,4407.1435546875
139082,0.3237488,0.28663,1,1,6,13,1,1308,6,4407.1435546875
139083,0.1011715,0,1,1,6,13,1,1308,6,4407.1435546875
139084,0,0,1,0,6,13,1,1311,6,1085.19519042969
139085,0,0,1,0,6,13,1,1311,6,1085.19519042969
139086,1.1171715,0.48007,4,4,6,13,1,1311,6,1085.19519042969
139087,0,0,1,0,6,13,1,1311,6,1085.19519042969
139089,2.1618744,1.7377,2,2,6,13,1,1311,6,1085.19519042969
139090,0.096,0.15963,1,1,6,13,1,1311,6,1085.19519042969
139092,0.1214058,0,1,1,6,13,1,1311,6,1085.19519042969
139093,2.1011715,0,2,2,6,13,1,1311,6,1085.19519042969
139094,0,0,1,0,6,13,1,1311,6,1085.19519042969
139095,0.48,0.32258999,1,1,6,13,1,1311,6,1085.19519042969
139096,2.2006184,0.25556001,3,3,6,13,1,1312,6,400
139098,2.138058,0.429238003,4,4,6,13,1,1312,6,400
139099,1.169372,0.18286,2,2,6,13,1,1312,6,400
139102,1.8649372,0.53066999,3,3,6,13,1,1312,6,400
139103,1.011715,0.4891,3,3,6,13,1,1312,6,400
139104,0.576,0.264866998,4,4,6,13,1,1312,6,400
139105,0.36,0.11212,1,1,6,13,1,1312,6,400
139106,0.48,0.69341001,1,1,6,13,1,1312,6,400
139107,0.096,0.069884003,1,1,6,13,1,1312,6,400
139108,0,0,1,0,6,13,1,1315,6,3002.67578125
139109,0,0,1,0,6,13,1,1315,6,3002.67578125
139110,0,0,1,0,6,13,1,1315,6,NA
139111,0,0,1,0,6,13,1,1315,6,3002.67578125
139112,0.48,0.15788,1,1,6,13,1,1315,6,3002.67578125
139113,0.12,0.10676,1,1,6,13,1,1315,6,3002.67578125
139114,0.24,0.15947,1,1,6,13,1,1315,6,3002.67578125
139115,0,0,1,0,6,13,1,1315,6,3002.67578125
139116,0.6296232,1.25371997,3,3,6,13,1,1315,6,3002.67578125
139119,1.6159324,1.07909002,3,3,6,13,1,1316,6,1506.54797363281
139120,0,0,1,0,6,13,1,1316,6,1506.54797363281
139121,2.218744,1.96313995,5,5,6,13,1,1316,6,1506.54797363281
139123,6.07029,1.65829003,3,3,6,13,1,1316,6,1506.54797363281
139124,1.7401498,0.853,3,3,6,13,1,1316,6,1506.54797363281
139125,1.371715,1.14630005,2,2,6,13,1,1316,6,1506.54797363281
139127,0.404686,0.56206001,1,1,6,13,1,1316,6,1506.54797363281
139128,0,0,1,0,6,13,1,1316,6,1506.54797363281
139129,0,0,1,0,6,13,1,1316,6,NA
139130,2.428116,2.9173,1,1,6,13,1,1316,6,1506.54797363281
139134,0,0,1,0,6,13,1,1303,6,1400.69165039062
139144,2,0.53972998,1,1,6,13,1,1312,6,400
139145,0,0,1,0,6,13,1,1310,6,6838.826171875
139146,0,0,1,0,6,13,1,1310,6,6838.826171875
139148,0.25,0,1,1,6,13,1,1310,6,6838.826171875
139149,0,0,1,0,6,13,1,1310,6,6838.826171875
139150,1.2705435,1.18897002,3,3,6,13,1,1310,6,6838.826171875
139151,0.809372,0,1,1,6,13,1,1310,6,6838.826171875
139152,0.5260918,0,2,2,6,13,1,1310,6,6838.826171875
139153,0.5658744,0.30771,3,3,6,13,1,1310,6,6838.826171875
139155,0.1011715,0,1,1,6,13,1,1310,6,6838.826171875
139156,0.202343,0,1,1,6,13,1,1310,6,6838.826171875
140001,2.71358,0.1042809979,5,5,4,14,2,1401,4,6935.83203125
140003,1.0108,0.1583,4,4,4,14,2,1401,4,6935.83203125
140004,1.622744,0.31394,5,5,4,14,2,1401,4,6935.83203125
140006,1.214058,0,3,3,4,14,2,1401,4,6935.83203125
