"hhid","plotid","wave","state","zone","sector","lga","area_ha","area_declared_ha","area_gps_ha"
269042,2,4,26,1,2,2609,0.61236001,NA,0.61236001
269043,1,4,26,1,2,2609,1.3685,NA,1.3685
269046,1,4,26,1,2,2609,3.3489,NA,3.3489
269046,2,4,26,1,2,2609,2.9242,NA,2.9242
269049,1,4,26,1,2,2615,1.1629,NA,1.1629
269050,1,4,26,1,2,2615,1.4791,NA,1.4791
269051,1,4,26,1,2,2615,4.9255,NA,4.9255
269052,1,4,26,1,2,2615,0.3175,NA,0.3175
269053,1,4,26,1,2,2615,2.4456,NA,2.4456
269054,1,4,26,1,2,2615,1.1437,NA,1.1437
269055,1,4,26,1,2,2615,0.8024,NA,0.8024
269056,1,4,26,1,2,2615,2.1256,NA,2.1256
269059,1,4,26,1,2,2615,2.7722,NA,2.7722
269060,1,4,26,1,2,2615,0.5538,NA,0.5538
269060,2,4,26,1,2,2615,NA,NA,NA
269061,1,4,26,1,2,2616,4.3915,NA,4.3915
269062,1,4,26,1,2,2616,NA,NA,NA
269063,1,4,26,1,2,2616,3.077,NA,3.077
269064,1,4,26,1,2,2616,NA,NA,NA
269066,1,4,26,1,2,2616,1.1194,NA,1.1194
269067,1,4,26,1,2,2616,7.9017,NA,7.9017
269068,1,4,26,1,2,2616,1.7882,NA,1.7882
269069,1,4,26,1,2,2616,0.38592,NA,0.38592
269069,2,4,26,1,2,2616,3.3576,NA,3.3576
269070,1,4,26,1,2,2616,0.71492998,NA,0.71492998
269071,1,4,26,1,2,2616,3.0119,NA,3.0119
269079,1,4,26,1,2,2624,NA,NA,NA
269086,1,4,26,1,2,2620,1.2084,NA,1.2084
269087,1,4,26,1,2,2620,1.5173,NA,1.5173
269089,1,4,26,1,2,2620,0.59922998,NA,0.59922998
269090,1,4,26,1,2,2620,0.9085,NA,0.9085
269092,1,4,26,1,2,2620,1.7686,NA,1.7686
269093,1,4,26,1,2,2620,2.1637,NA,2.1637
269095,1,4,26,1,2,2620,1.4761,NA,1.4761
269095,2,4,26,1,2,2620,0.27328,NA,0.27328
270002,1,4,27,6,1,2701,NA,NA,NA
270002,2,4,27,6,1,2701,NA,NA,NA
270004,1,4,27,6,1,2701,NA,NA,NA
270004,2,4,27,6,1,2701,NA,NA,NA
270006,1,4,27,6,1,2701,NA,NA,NA
270010,1,4,27,6,1,2701,NA,NA,NA
270010,2,4,27,6,1,2701,0.024822,NA,0.024822
270021,1,4,27,6,2,2715,NA,NA,NA
270023,1,4,27,6,2,2715,0.097971997,NA,0.097971997
270024,1,4,27,6,2,2715,0.12967,0.12967,NA
270024,2,4,27,6,2,2715,NA,NA,NA
270025,1,4,27,6,2,2715,NA,NA,NA
270025,2,4,27,6,2,2715,NA,NA,NA
270029,1,4,27,6,1,2715,NA,NA,NA
270029,2,4,27,6,1,2715,NA,NA,NA
270030,1,4,27,6,2,2715,NA,NA,NA
270030,2,4,27,6,2,2715,0.16138,0.16138,NA
270030,3,4,27,6,2,2715,NA,NA,NA
270045,1,4,27,6,2,2712,NA,NA,NA
270047,1,4,27,6,2,2712,0.077844,NA,0.077844
270047,2,4,27,6,2,2712,0.09895,0.09895,NA
270047,3,4,27,6,2,2712,NA,NA,NA
270049,1,4,10,5,1,1010,NA,NA,NA
270049,2,4,10,5,1,1010,NA,NA,NA
270049,3,4,10,5,1,1010,NA,NA,NA
270049,4,4,10,5,1,1010,NA,NA,NA
270049,5,4,10,5,1,1010,NA,NA,NA
270049,6,4,10,5,1,1010,NA,NA,NA
270052,1,4,27,6,1,2711,NA,NA,NA
270053,1,4,27,6,1,2711,NA,NA,NA
270061,1,4,27,6,1,2703,NA,NA,NA
270064,1,4,27,6,2,2703,NA,NA,NA
270091,1,4,27,6,1,2703,NA,NA,NA
270092,1,4,27,6,1,2703,NA,NA,NA
270094,1,4,27,6,1,2703,NA,NA,NA
270095,1,4,27,6,1,2703,NA,NA,NA
270097,1,4,27,6,1,2703,NA,NA,NA
270099,1,4,10,5,1,1014,0.044203,NA,0.044203
279002,1,4,27,6,2,2705,NA,NA,NA
279004,1,4,27,6,2,2705,0.13542,0.13542,NA
279004,2,4,27,6,2,2705,0.14495,NA,0.14495
279004,3,4,27,6,2,2705,NA,NA,NA
279006,1,4,27,6,2,2705,NA,NA,NA
279006,2,4,27,6,2,2705,NA,NA,NA
279007,1,4,27,6,2,2705,NA,NA,NA
279008,1,4,27,6,2,2705,NA,NA,NA
279009,1,4,27,6,2,2705,NA,NA,NA
279010,1,4,27,6,2,2705,NA,NA,NA
279010,2,4,27,6,2,2705,NA,NA,NA
279010,3,4,27,6,2,2705,NA,NA,NA
279013,1,4,27,6,2,2706,NA,NA,NA
279015,1,4,27,6,2,2706,NA,NA,NA
279015,2,4,27,6,2,2706,NA,NA,NA
279016,1,4,27,6,2,2706,NA,NA,NA
279017,1,4,27,6,2,2706,0.025748999,NA,0.025748999
279018,1,4,27,6,2,2706,0.14096,NA,0.14096
279018,2,4,27,6,2,2706,NA,NA,NA
279018,3,4,27,6,2,2706,0.14779,NA,0.14779
279023,1,4,27,6,2,2706,1.2164,NA,1.2164
279023,2,4,27,6,2,2706,0.13418,NA,0.13418
279024,1,4,27,6,2,2706,0.63101,0.63101,NA
279024,2,4,27,6,2,2706,1.2361,NA,1.2361
279025,1,4,27,6,2,2711,0.30791001,NA,0.30791001
279025,2,4,27,6,2,2711,NA,NA,NA
279025,3,4,27,6,2,2711,NA,NA,NA
279027,2,4,27,6,2,2711,0.42092002,NA,0.42092002
279028,1,4,24,6,1,2419,NA,NA,NA
279029,1,4,27,6,2,2711,0.70206001,NA,0.70206001
279029,2,4,27,6,2,2711,NA,NA,NA
279032,1,4,27,6,2,2711,NA,NA,NA
279032,2,4,27,6,2,2711,NA,NA,NA
279032,3,4,27,6,2,2711,NA,NA,NA
279034,1,4,27,6,2,2711,NA,NA,NA
279034,2,4,27,6,2,2711,0.37493999,NA,0.37493999
279034,3,4,27,6,2,2711,0.10131,NA,0.10131
279036,1,4,27,6,2,2711,NA,NA,NA
279036,2,4,27,6,2,2711,4.0252,NA,4.0252
279036,3,4,27,6,2,2711,NA,NA,NA
279048,1,4,27,6,2,2712,NA,NA,NA
279048,2,4,27,6,2,2712,0.20811,0.20811,NA
279053,1,4,27,6,2,2712,0.10563,NA,0.10563
279054,1,4,27,6,2,2712,NA,NA,NA
279066,1,4,27,6,2,2715,0.19951,NA,0.19951
279068,1,4,27,6,2,2715,NA,NA,NA
279068,2,4,27,6,2,2715,NA,NA,NA
279069,1,4,27,6,2,2715,0.16448,NA,0.16448
279070,1,4,27,6,2,2715,NA,NA,NA
279070,2,4,27,6,2,2715,NA,NA,NA
279072,2,4,27,6,2,2715,NA,NA,NA
279072,3,4,27,6,2,2715,NA,NA,NA
279073,1,4,27,6,2,2716,0.11458,NA,0.11458
279073,2,4,27,6,2,2716,0.10291,NA,0.10291
279073,3,4,27,6,2,2716,NA,NA,NA
279073,4,4,27,6,2,2716,0.14728,NA,0.14728
279074,1,4,27,6,2,2716,NA,NA,NA
279078,1,4,27,6,2,2716,NA,NA,NA
279078,2,4,27,6,2,2716,0.20628999,NA,0.20628999
279080,1,4,27,6,2,2716,0.18132,0.18132,NA
279080,2,4,27,6,2,2716,NA,NA,NA
279080,3,4,27,6,2,2716,NA,NA,NA
279081,1,4,27,6,2,2716,0.11391,NA,0.11391
279082,1,4,27,6,2,2716,0.22767,NA,0.22767
279082,2,4,27,6,2,2716,0.1538,NA,0.1538
279082,3,4,27,6,2,2716,0.20891001,NA,0.20891001
279082,4,4,27,6,2,2716,0.15666,NA,0.15666
279083,1,4,27,6,2,2716,2.7306,NA,2.7306
279083,2,4,27,6,2,2716,0.21003999,NA,0.21003999
279083,3,4,27,6,2,2716,0.9572,NA,0.9572
279084,1,4,27,6,2,2716,0.15652,NA,0.15652
279084,2,4,27,6,2,2716,0.083073999,NA,0.083073999
279084,3,4,27,6,2,2716,0.067998999,NA,0.067998999
279087,1,4,27,6,1,2720,NA,NA,NA
279093,1,4,27,6,1,2720,NA,NA,NA
279094,1,4,27,6,1,2720,NA,NA,NA
279094,2,4,27,6,1,2720,NA,NA,NA
279097,1,4,27,6,1,2720,NA,NA,NA
279098,1,4,27,6,1,2720,NA,NA,NA
279100,1,4,27,6,1,2720,NA,NA,NA
279103,1,4,27,6,1,2720,NA,NA,NA
279112,1,4,27,6,2,2706,NA,NA,NA
279121,1,4,27,6,2,2716,0.29733999,NA,0.29733999
279121,2,4,27,6,2,2716,0.19921,NA,0.19921
280031,1,4,27,6,1,2703,NA,NA,NA
280037,1,4,28,6,1,2806,NA,NA,NA
280037,2,4,28,6,1,2806,NA,NA,NA
280037,3,4,28,6,1,2806,NA,NA,NA
280081,1,4,28,6,1,2814,0.18807,NA,0.18807
280081,2,4,28,6,1,2814,0.11944,NA,0.11944
280081,3,4,28,6,1,2814,0.11074,NA,0.11074
280082,1,4,28,6,1,2814,NA,NA,NA
280084,1,4,28,6,1,2814,NA,NA,NA
280086,1,4,28,6,1,2814,3.2002,NA,3.2002
280086,2,4,28,6,1,2814,NA,NA,NA
280088,1,4,28,6,1,2814,NA,NA,NA
280088,2,4,28,6,1,2814,NA,NA,NA
280088,3,4,28,6,1,2814,0.1309,NA,0.1309
280089,1,4,28,6,1,2814,NA,NA,NA
280089,2,4,28,6,1,2814,NA,NA,NA
280090,1,4,28,6,1,2814,NA,NA,NA
280111,1,4,28,6,2,2813,0.38217,NA,0.38217
280112,1,4,28,6,2,2813,NA,NA,NA
280112,2,4,28,6,2,2813,NA,NA,NA
280112,3,4,28,6,2,2813,NA,NA,NA
280113,1,4,28,6,2,2813,NA,NA,NA
280113,2,4,28,6,2,2813,NA,NA,NA
280113,3,4,28,6,2,2813,NA,NA,NA
280113,4,4,28,6,2,2813,NA,NA,NA
280114,1,4,28,6,2,2813,NA,NA,NA
280114,2,4,28,6,2,2813,NA,NA,NA
280114,3,4,28,6,2,2813,NA,NA,NA
280114,4,4,28,6,2,2813,NA,NA,NA
280115,1,4,28,6,2,2813,NA,NA,NA
280115,2,4,28,6,2,2813,NA,NA,NA
280116,1,4,28,6,2,2813,NA,NA,NA
280116,2,4,28,6,2,2813,0.50386001,NA,0.50386001
280116,3,4,28,6,2,2813,NA,NA,NA
280117,1,4,28,6,2,2813,NA,NA,NA
280117,2,4,28,6,2,2813,NA,NA,NA
280117,3,4,28,6,2,2813,NA,NA,NA
280117,4,4,28,6,2,2813,0.77407002,NA,0.77407002
280118,1,4,28,6,2,2813,1.7913,NA,1.7913
280118,2,4,28,6,2,2813,NA,NA,NA
280118,3,4,28,6,2,2813,NA,NA,NA
280118,4,4,28,6,2,2813,NA,NA,NA
280119,1,4,28,6,2,2813,NA,NA,NA
280119,2,4,28,6,2,2813,NA,NA,NA
280119,3,4,28,6,2,2813,NA,NA,NA
280120,1,4,28,6,2,2813,NA,NA,NA
280120,2,4,28,6,2,2813,NA,NA,NA
289001,1,4,28,6,1,2801,NA,NA,NA
289001,2,4,28,6,1,2801,NA,NA,NA
289005,1,4,28,6,1,2801,0.064677002,NA,0.064677002
289007,1,4,28,6,1,2801,NA,NA,NA
289007,2,4,28,6,1,2801,NA,NA,NA
289007,3,4,28,6,1,2801,NA,NA,NA
289009,1,4,28,6,1,2801,NA,NA,NA
289009,2,4,28,6,1,2801,NA,NA,NA
289014,1,4,28,6,2,2805,0.6185,NA,0.6185
289014,3,4,28,6,2,2805,NA,NA,NA
289014,4,4,28,6,2,2805,NA,NA,NA
289015,1,4,28,6,2,2805,NA,NA,NA
289016,1,4,28,6,2,2805,0.93527998,NA,0.93527998
289016,2,4,28,6,2,2805,0.076401001,NA,0.076401001
289016,3,4,28,6,2,2805,0.15114,NA,0.15114
289017,1,4,28,6,2,2805,NA,NA,NA
289019,1,4,28,6,2,2805,0.1702,NA,0.1702
289019,2,4,28,6,2,2805,0.08964,0.08964,NA
289019,3,4,28,6,2,2805,0.9254,0.9254,NA
289020,1,4,28,6,2,2805,0.1593,NA,0.1593
289020,2,4,28,6,2,2805,0.4668,NA,0.4668
289020,3,4,28,6,2,2805,NA,NA,NA
289020,4,4,28,6,2,2805,0.17187,NA,0.17187
289025,1,4,28,6,2,2808,NA,NA,NA
289025,2,4,28,6,2,2808,NA,NA,NA
289025,3,4,28,6,2,2808,NA,NA,NA
289026,1,4,28,6,2,2808,NA,NA,NA
289026,2,4,28,6,2,2808,0.01373,0.01373,NA
289027,1,4,28,6,2,2808,NA,NA,NA
289027,2,4,28,6,2,2808,0.0493,NA,0.0493
289028,1,4,28,6,2,2808,0.79143999,NA,0.79143999
289028,2,4,28,6,2,2808,NA,NA,NA
289028,3,4,28,6,2,2808,NA,NA,NA
289030,1,4,28,6,2,2808,2.084,NA,2.084
289030,2,4,28,6,2,2808,NA,NA,NA
289032,1,4,28,6,2,2808,1.1951,NA,1.1951
289032,2,4,28,6,2,2808,0.10352,NA,0.10352
289032,3,4,28,6,2,2808,NA,NA,NA
289034,1,4,28,6,2,2808,0.9964,NA,0.9964
289034,2,4,28,6,2,2808,NA,NA,NA
289035,1,4,28,6,2,2808,0.11794,NA,0.11794
289035,2,4,28,6,2,2808,0.067590002,NA,0.067590002
289035,3,4,28,6,2,2808,NA,NA,NA
289036,1,4,28,6,2,2808,NA,NA,NA
289037,1,4,28,6,2,2811,NA,NA,NA
289037,2,4,28,6,2,2811,NA,NA,NA
289037,3,4,28,6,2,2811,NA,NA,NA
289038,1,4,28,6,2,2811,NA,NA,NA
289040,1,4,29,6,1,2901,NA,NA,NA
289040,2,4,29,6,1,2901,NA,NA,NA
289042,1,4,28,6,2,2811,0.076484,0.076484,NA
289042,2,4,28,6,2,2811,0.35357,0.35357,NA
289042,3,4,28,6,2,2811,NA,NA,NA
289042,4,4,28,6,2,2811,NA,NA,NA
289042,5,4,28,6,2,2811,NA,NA,NA
289042,6,4,28,6,2,2811,NA,NA,NA
289043,1,4,28,6,2,2811,0.67947998,NA,0.67947998
289043,2,4,28,6,2,2811,NA,NA,NA
289043,3,4,28,6,2,2811,0.71387002,NA,0.71387002
289043,4,4,28,6,2,2811,0.48507998,NA,0.48507998
289043,5,4,28,6,2,2811,NA,NA,NA
289044,1,4,28,6,2,2811,NA,NA,NA
289044,2,4,28,6,2,2811,NA,NA,NA
289044,3,4,28,6,2,2811,0.35742,0.35742,NA
289046,1,4,28,6,2,2811,0.089591998,NA,0.089591998
289046,2,4,28,6,2,2811,NA,NA,NA
289046,3,4,28,6,2,2811,NA,NA,NA
289047,1,4,28,6,2,2811,NA,NA,NA
289047,2,4,28,6,2,2811,NA,NA,NA
289048,1,4,28,6,2,2811,NA,NA,NA
289048,2,4,28,6,2,2811,NA,NA,NA
289048,3,4,28,6,2,2811,NA,NA,NA
289051,1,4,28,6,1,2814,NA,NA,NA
289053,1,4,28,6,1,2814,0.21768999,NA,0.21768999
289054,1,4,28,6,1,2814,0.16748,NA,0.16748
289054,2,4,28,6,1,2814,NA,NA,NA
289056,1,4,28,6,1,2814,NA,NA,NA
289059,1,4,28,6,1,2814,0.18154,NA,0.18154
289059,2,4,28,6,1,2814,0.040920001,NA,0.040920001
289062,1,4,28,6,2,2815,0.4081,NA,0.4081
289062,2,4,28,6,2,2815,0.13464,NA,0.13464
289062,3,4,28,6,2,2815,NA,NA,NA
289063,1,4,28,6,2,2815,0.13828,NA,0.13828
289063,2,4,28,6,2,2815,0.47708999,NA,0.47708999
289063,3,4,28,6,2,2815,0.48546001,NA,0.48546001
289065,1,4,28,6,2,2815,0.19957,NA,0.19957
289065,2,4,28,6,2,2815,1.7146,NA,1.7146
289065,3,4,28,6,2,2815,NA,NA,NA
289065,4,4,28,6,2,2815,NA,NA,NA
289066,2,4,28,6,2,2815,1.9013,NA,1.9013
289066,3,4,28,6,2,2815,NA,NA,NA
289066,4,4,28,6,2,2815,0.53772998,NA,0.53772998
289067,1,4,28,6,2,2815,NA,NA,NA
289067,2,4,28,6,2,2815,0.2056,NA,0.2056
289067,3,4,28,6,2,2815,NA,NA,NA
289067,4,4,28,6,2,2815,NA,NA,NA
289068,1,4,28,6,2,2815,1.0402,NA,1.0402
289071,1,4,11,4,2,1105,NA,NA,NA
289072,1,4,28,6,2,2815,0.082508002,NA,0.082508002
289072,2,4,28,6,2,2815,NA,NA,NA
289072,3,4,28,6,2,2815,0.54321001,NA,0.54321001
289073,1,4,28,6,1,2816,NA,NA,NA
289081,1,4,28,6,1,2816,NA,NA,NA
289081,2,4,28,6,1,2816,NA,NA,NA
289083,1,4,28,6,1,2816,NA,NA,NA
289083,2,4,28,6,1,2816,NA,NA,NA
289084,1,4,28,6,1,2816,NA,NA,NA
289088,1,4,28,6,2,2805,0.20297,NA,0.20297
289088,2,4,28,6,2,2805,0.24135,NA,0.24135
289088,3,4,28,6,2,2805,NA,NA,NA
289097,1,4,28,6,1,2816,NA,NA,NA
289102,1,4,28,6,2,2805,0.1748,NA,0.1748
289102,2,4,28,6,2,2805,0.23963,0.23963,NA
290003,1,4,29,6,1,2930,0.17289,NA,0.17289
290003,2,4,29,6,1,2930,0.14366,NA,0.14366
290003,3,4,29,6,1,2930,0.13634,NA,0.13634
290006,1,4,29,6,1,2930,NA,NA,NA
290007,1,4,29,6,1,2930,NA,NA,NA
290007,2,4,29,6,1,2930,NA,NA,NA
290007,3,4,29,6,1,2930,NA,NA,NA
290007,4,4,29,6,1,2930,NA,NA,NA
290007,5,4,29,6,1,2930,NA,NA,NA
290009,1,4,29,6,1,2930,0.043192999,NA,0.043192999
290009,2,4,29,6,1,2930,NA,NA,NA
290031,1,4,29,6,1,2930,NA,NA,NA
290034,1,4,29,6,1,2930,0.0636,NA,0.0636
290034,2,4,29,6,1,2930,NA,NA,NA
290034,3,4,29,6,1,2930,NA,NA,NA
290035,1,4,29,6,1,2930,NA,NA,NA
290037,1,4,29,6,1,2930,NA,NA,NA
290038,1,4,29,6,1,2930,NA,NA,NA
290039,1,4,29,6,1,2930,0.042001999,NA,0.042001999
290042,1,4,29,6,2,2909,NA,NA,NA
290042,2,4,29,6,2,2909,NA,NA,NA
290042,3,4,29,6,2,2909,NA,NA,NA
290043,1,4,29,6,2,2909,NA,NA,NA
290043,2,4,29,6,2,2909,NA,NA,NA
290045,1,4,29,6,2,2909,NA,NA,NA
290046,1,4,29,6,2,2909,0.086035999,NA,0.086035999
290046,2,4,29,6,2,2909,NA,NA,NA
290047,1,4,29,6,2,2909,NA,NA,NA
290047,2,4,29,6,2,2909,NA,NA,NA
290050,1,4,29,6,2,2909,NA,NA,NA
290050,2,4,29,6,2,2909,NA,NA,NA
290073,1,4,29,6,1,2905,NA,NA,NA
290078,1,4,29,6,1,2905,NA,NA,NA
290080,1,4,29,6,1,2905,0.16942,NA,0.16942
290080,2,4,29,6,1,2905,0.055734998,NA,0.055734998
290080,3,4,29,6,1,2905,0.19113,NA,0.19113
290080,4,4,29,6,1,2905,NA,NA,NA
290083,1,4,29,6,1,2910,0.099766998,NA,0.099766998
290083,2,4,29,6,1,2910,0.19739,NA,0.19739
290083,3,4,29,6,1,2910,NA,NA,NA
290084,1,4,29,6,1,2910,NA,NA,NA
290086,1,4,29,6,1,2910,NA,NA,NA
290087,1,4,29,6,1,2910,NA,NA,NA
290088,1,4,29,6,1,2910,NA,NA,NA
290088,2,4,29,6,1,2910,NA,NA,NA
290090,1,4,29,6,1,2910,NA,NA,NA
290090,2,4,29,6,1,2910,NA,NA,NA
290090,3,4,29,6,1,2910,NA,NA,NA
290090,5,4,29,6,1,2910,NA,NA,NA
290171,1,4,29,6,2,2920,NA,NA,NA
290173,1,4,29,6,2,2920,0.47353999,NA,0.47353999
290173,2,4,29,6,2,2920,0.34911001,NA,0.34911001
290173,3,4,29,6,2,2920,NA,NA,NA
290173,4,4,29,6,2,2920,NA,NA,NA
290173,5,4,29,6,2,2920,0.25098,NA,0.25098
290176,1,4,29,6,2,2920,1.1331,NA,1.1331
290176,2,4,29,6,2,2920,NA,NA,NA
290176,3,4,29,6,2,2920,0.50792002,NA,0.50792002
290176,4,4,29,6,2,2920,0.18128,NA,0.18128
290177,1,4,29,6,2,2920,0.70955,NA,0.70955
290177,2,4,29,6,2,2920,0.29456001,NA,0.29456001
290177,3,4,29,6,2,2920,NA,NA,NA
290177,4,4,29,6,2,2920,NA,NA,NA
290178,1,4,29,6,2,2920,NA,NA,NA
290178,2,4,29,6,2,2920,NA,NA,NA
290178,3,4,29,6,2,2920,0.1767,NA,0.1767
290178,4,4,29,6,2,2920,0.44403999,NA,0.44403999
290178,5,4,29,6,2,2920,0.24098,NA,0.24098
290178,6,4,29,6,2,2920,NA,NA,NA
290179,1,4,29,6,2,2920,1.4464,NA,1.4464
290179,2,4,29,6,2,2920,0.85097002,NA,0.85097002
290179,3,4,29,6,2,2920,NA,NA,NA
290179,4,4,29,6,2,2920,NA,NA,NA
290179,5,4,29,6,2,2920,NA,NA,NA
290179,6,4,29,6,2,2920,NA,NA,NA
290179,7,4,29,6,2,2920,NA,NA,NA
290179,8,4,29,6,2,2920,NA,NA,NA
290180,1,4,29,6,2,2920,1.1134,NA,1.1134
290180,2,4,29,6,2,2920,NA,NA,NA
290180,3,4,29,6,2,2920,NA,NA,NA
290180,4,4,29,6,2,2920,0.49506001,NA,0.49506001
290180,5,4,29,6,2,2920,0.55357998,NA,0.55357998
290180,6,4,29,6,2,2920,NA,NA,NA
290180,8,4,29,6,2,2920,0.2434,NA,0.2434
290180,9,4,29,6,2,2920,0.37917,NA,0.37917
290180,11,4,29,6,2,2920,0.49098999,NA,0.49098999
299001,1,4,29,6,1,2915,NA,NA,NA
299001,2,4,29,6,1,2915,NA,NA,NA
299001,3,4,29,6,1,2915,0.048754001,NA,0.048754001
299001,4,4,29,6,1,2915,NA,NA,NA
299001,5,4,29,6,1,2915,NA,NA,NA
299001,6,4,29,6,1,2915,0.061640997,NA,0.061640997
299004,1,4,29,6,1,2915,NA,NA,NA
299005,1,4,29,6,1,2915,3.7517,NA,3.7517
299005,2,4,29,6,1,2915,NA,NA,NA
299005,3,4,29,6,1,2915,NA,NA,NA
299005,4,4,29,6,1,2915,NA,NA,NA
299006,1,4,29,6,1,2915,NA,NA,NA
299006,2,4,29,6,1,2915,0.193523,NA,0.193523
299006,3,4,29,6,1,2915,0.53333999,NA,0.53333999
299006,4,4,29,6,1,2915,NA,NA,NA
299007,1,4,29,6,1,2915,NA,NA,NA
299008,1,4,29,6,1,2915,0.71305,NA,0.71305
299008,2,4,29,6,1,2915,0.50852002,NA,0.50852002
299008,3,4,29,6,1,2915,0.21458,NA,0.21458
299008,4,4,29,6,1,2915,NA,NA,NA
299008,5,4,29,6,1,2915,NA,NA,NA
299009,1,4,29,6,1,2915,NA,NA,NA
299011,1,4,29,6,1,2915,NA,NA,NA
299012,1,4,29,6,1,2915,1.1253,NA,1.1253
299012,2,4,29,6,1,2915,NA,NA,NA
299013,1,4,29,6,1,2918,0.37675,NA,0.37675
299014,1,4,29,6,1,2918,1.4032,NA,1.4032
299014,2,4,29,6,1,2918,0.20628,NA,0.20628
299014,3,4,29,6,1,2918,NA,NA,NA
299014,4,4,29,6,1,2918,NA,NA,NA
299014,5,4,29,6,1,2918,NA,NA,NA
299015,1,4,29,6,1,2918,0.4992,NA,0.4992
299018,1,4,29,6,1,2918,0.5219,NA,0.5219
299018,2,4,29,6,1,2918,0.14098,NA,0.14098
299018,3,4,29,6,1,2918,NA,NA,NA
299020,1,4,29,6,1,2918,NA,NA,NA
299022,1,4,29,6,1,2918,0.58632002,NA,0.58632002
299022,2,4,29,6,1,2918,0.56707002,NA,0.56707002
299022,3,4,29,6,1,2918,0.413227,NA,0.413227
299022,4,4,29,6,1,2918,0.9096,NA,0.9096
299022,5,4,29,6,1,2918,NA,NA,NA
299022,6,4,29,6,1,2918,NA,NA,NA
299022,7,4,29,6,1,2918,NA,NA,NA
299022,8,4,29,6,1,2918,NA,NA,NA
299025,1,4,29,6,1,2928,NA,NA,NA
299027,1,4,29,6,1,2928,NA,NA,NA
299027,2,4,29,6,1,2928,NA,NA,NA
299028,1,4,29,6,1,2928,NA,NA,NA
299028,2,4,29,6,1,2928,NA,NA,NA
299030,1,4,29,6,1,2928,0.61957002,NA,0.61957002
299030,2,4,29,6,1,2928,NA,NA,NA
299032,1,4,29,6,1,2928,0.63642002,NA,0.63642002
299032,2,4,29,6,1,2928,NA,NA,NA
299032,3,4,29,6,1,2928,NA,NA,NA
299033,1,4,29,6,1,2928,NA,NA,NA
299033,2,4,29,6,1,2928,NA,NA,NA
299033,3,4,29,6,1,2928,NA,NA,NA
299033,4,4,29,6,1,2928,NA,NA,NA
299035,1,4,29,6,1,2928,1.5909,NA,1.5909
299035,2,4,29,6,1,2928,1.4939,NA,1.4939
299035,3,4,29,6,1,2928,NA,NA,NA
299035,4,4,29,6,1,2928,NA,NA,NA
299036,1,4,29,6,1,2928,NA,NA,NA
299036,2,4,29,6,1,2928,NA,NA,NA
300011,1,4,30,6,1,3007,NA,NA,NA
300013,1,4,30,6,1,3007,NA,NA,NA
300013,2,4,30,6,1,3007,NA,NA,NA
300014,1,4,30,6,1,3020,NA,NA,NA
300018,1,4,30,6,1,3007,NA,NA,NA
300019,1,4,30,6,1,3007,NA,NA,NA
300036,1,4,30,6,2,3012,NA,NA,NA
300036,2,4,30,6,2,3012,2.267,NA,2.267
300036,3,4,30,6,2,3012,0.75638999,NA,0.75638999
300037,1,4,30,6,2,3012,0.81622002,NA,0.81622002
300037,2,4,30,6,2,3012,0.92552998,NA,0.92552998
300037,3,4,30,6,2,3012,0.35643,NA,0.35643
300038,1,4,30,6,2,3012,0.62593999,NA,0.62593999
300038,2,4,30,6,2,3012,0.59342002,NA,0.59342002
300038,3,4,30,6,2,3012,1.8745,NA,1.8745
300040,1,4,30,6,1,3012,NA,NA,NA
300040,2,4,30,6,1,3012,NA,NA,NA
300092,1,4,30,6,1,3005,NA,NA,NA
300093,1,4,37,1,1,3706,NA,NA,NA
300094,1,4,30,6,1,3005,NA,NA,NA
300095,1,4,30,6,1,3005,NA,NA,NA
300096,1,4,30,6,1,3005,NA,NA,NA
300098,1,4,30,6,1,3005,NA,NA,NA
300131,1,4,30,6,1,3002,NA,NA,NA
300136,1,4,30,6,2,3002,NA,NA,NA
300136,2,4,30,6,2,3002,NA,NA,NA
300136,3,4,30,6,2,3002,NA,NA,NA
300137,1,4,30,6,1,3002,NA,NA,NA
300141,1,4,30,6,1,3002,NA,NA,NA
300142,1,4,30,6,1,3002,NA,NA,NA
300142,2,4,30,6,1,3002,NA,NA,NA
300143,1,4,30,6,1,3002,NA,NA,NA
300145,1,4,30,6,1,3002,NA,NA,NA
300146,1,4,30,6,1,3002,NA,NA,NA
300146,2,4,30,6,1,3002,NA,NA,NA
300147,1,4,30,6,1,3002,NA,NA,NA
300171,1,4,30,6,2,3023,NA,NA,NA
300171,2,4,30,6,2,3023,0.36484,0.36484,NA
300172,1,4,30,6,2,3023,NA,NA,NA
300172,2,4,30,6,2,3023,NA,NA,NA
300172,3,4,30,6,2,3023,NA,NA,NA
300173,1,4,30,6,2,3023,NA,NA,NA
300175,1,4,30,6,2,3023,0.20601,0.20601,NA
300175,2,4,30,6,2,3023,0.21474,0.21474,NA
300175,3,4,30,6,2,3023,NA,NA,NA
300176,1,4,30,6,2,3023,0.16453,NA,0.16453
300176,2,4,30,6,2,3023,0.27812,NA,0.27812
300177,1,4,30,6,2,3023,0.47732002,NA,0.47732002
300177,2,4,30,6,2,3023,0.19954,NA,0.19954
300178,1,4,30,6,2,3023,0.60435,0.60435,NA
300178,2,4,30,6,2,3023,NA,NA,NA
300178,3,4,30,6,2,3023,NA,NA,NA
300178,4,4,30,6,2,3023,0.34196,0.34196,NA
300180,1,4,30,6,2,3023,NA,NA,NA
