"hhid","cropcode","crop_name","superficie_ha","prod_kg","rendement_kg_ha","state"
269031,1080,"Maïs",0.3,3000,10000,26
269031,1100,"Millet",0.1,1000,10000,26
269034,1100,"Millet",0.25,2500,10000,26
269035,1100,"Millet",0.1,1000,10000,26
269039,1080,"Maïs",0.025,250,10000,26
269041,1080,"Maïs",0.8,8000,10000,26
269042,1080,"Maïs",0.055,550,10000,26
269046,1080,"Maïs",0.09,900,10000,26
269049,1080,"Maïs",0.09,900,10000,26
269050,1080,"Maïs",0.18,1800,10000,26
269051,1080,"Maïs",0.27,2700,10000,26
269053,1080,"Maïs",0.0251299993991852,251.299993991852,10000,26
269054,1080,"Maïs",0.15,1500,10000,26
269055,1080,"Maïs",0.2,2000,10000,26
269056,1080,"Maïs",0.26,2600,10000,26
269059,1080,"Maïs",0.39,3900,10000,26
269061,1080,"Maïs",0.19,1900,10000,26
269061,1100,"Millet",0.1,1000,10000,26
269062,1080,"Maïs",0.35,3500,10000,26
269062,1100,"Millet",0.25,2500,10000,26
269063,1080,"Maïs",0.2,2000,10000,26
269066,1100,"Millet",0.2,2000,10000,26
269067,1080,"Maïs",0.46,4600,10000,26
269068,1100,"Millet",0.37,3700,10000,26
269069,1080,"Maïs",0.34,3400,10000,26
269070,1100,"Millet",0.26,2600,10000,26
269071,1080,"Maïs",0.3,3000,10000,26
269071,1100,"Millet",0.1,1000,10000,26
269086,1080,"Maïs",0.25,2500,10000,26
269087,1080,"Maïs",0.22,2200,10000,26
269089,1080,"Maïs",0.4,4000,10000,26
269090,1080,"Maïs",0.45,4500,10000,26
269092,1080,"Maïs",0.76,7600,10000,26
269093,1080,"Maïs",0.5,5000,10000,26
269095,1080,"Maïs",0.2,2000,10000,26
270010,1080,"Maïs",0.00259200006723404,25.9200006723404,10000,27
270024,1080,"Maïs",0.0036,36,10000,27
279009,1080,"Maïs",0.018,180,10000,27
279023,1080,"Maïs",0.0108,108,10000,27
279024,1080,"Maïs",0.0414,414,10000,27
279032,1080,"Maïs",0.036,360,10000,27
279073,1080,"Maïs",0.027,270,10000,27
279078,1080,"Maïs",0.036,360,10000,27
279081,1080,"Maïs",0.0306,306,10000,27
279082,1080,"Maïs",0.0576,576,10000,27
279084,1080,"Maïs",0.00295000004768372,29.5000004768372,10000,27
279121,1080,"Maïs",0.0054,54,10000,27
280088,1080,"Maïs",0.0036,36,10000,28
280114,1080,"Maïs",0.09,900,10000,28
289001,1080,"Maïs",0.0072,72,10000,28
289007,1080,"Maïs",0.02,200,10000,28
289019,1080,"Maïs",0.0002707200050354,2.707200050354,10000,28
289026,1080,"Maïs",0.00313919982910156,31.3919982910156,10000,28
289030,1080,"Maïs",0.0072,72,10000,28
289043,1080,"Maïs",0.0144,144,10000,28
289044,1080,"Maïs",0.04,400,10000,28
289046,1080,"Maïs",0.04,400,10000,28
289062,1080,"Maïs",0.018,180,10000,28
289067,1080,"Maïs",0.009,90,10000,28
289072,1080,"Maïs",0.02,200,10000,28
289083,1080,"Maïs",0.0072,72,10000,28
289088,1080,"Maïs",0.0108,108,10000,28
289097,1080,"Maïs",0.0072,72,10000,28
290009,1080,"Maïs",0.0036,36,10000,29
290034,1080,"Maïs",0.0252,252,10000,29
290035,1080,"Maïs",0.09,900,10000,29
290043,1080,"Maïs",0.001353600025177,13.53600025177,10000,29
290173,1080,"Maïs",0.00198791999816895,19.8791999816895,10000,29
290176,1080,"Maïs",0.0288,288,10000,29
290177,1080,"Maïs",0.0234,234,10000,29
290178,1080,"Maïs",0.0576,576,10000,29
290179,1080,"Maïs",0.036,360,10000,29
299005,1080,"Maïs",0.02,200,10000,29
299006,1080,"Maïs",0.0342000007629395,342.000007629395,10000,29
299008,1080,"Maïs",0.01,100,10000,29
299012,1080,"Maïs",0.0108,108,10000,29
299013,1080,"Maïs",0.0108,108,10000,29
299015,1080,"Maïs",0.0108,108,10000,29
299018,1080,"Maïs",0.00676800012588501,67.6800012588501,10000,29
299022,1080,"Maïs",0.0051625000834465,51.625000834465,10000,29
299027,1080,"Maïs",0.018,180,10000,29
299028,1080,"Maïs",0.000541440010070801,5.41440010070801,10000,29
299032,1080,"Maïs",0.0072,72,10000,29
299033,1080,"Maïs",0.0108,108,10000,29
299035,1080,"Maïs",0.018,180,10000,29
299036,1080,"Maïs",0.0144,144,10000,29
300036,1080,"Maïs",0.18,1800,10000,30
300037,1080,"Maïs",0.03,300,10000,30
300038,1080,"Maïs",0.288,2880,10000,30
300040,1080,"Maïs",0.025,250,10000,30
300136,1080,"Maïs",0.0054,54,10000,30
309025,1080,"Maïs",0.00442500007152557,44.2500007152557,10000,30
309027,1080,"Maïs",0.05,500,10000,30
309028,1080,"Maïs",0.04,400,10000,30
309035,1080,"Maïs",0.045,450,10000,30
309037,1080,"Maïs",0.108,1080,10000,30
309042,1080,"Maïs",0.0216,216,10000,30
309043,1080,"Maïs",0.02,200,10000,30
309049,1080,"Maïs",0.5,5000,10000,30
309050,1080,"Maïs",0.23,2300,10000,30
309053,1080,"Maïs",0.05,500,10000,30
309056,1080,"Maïs",0.27,2700,10000,30
309057,1080,"Maïs",0.1,1000,10000,30
309058,1080,"Maïs",0.05,500,10000,30
309059,1080,"Maïs",0.2,2000,10000,30
309060,1080,"Maïs",0.05,500,10000,30
309061,1080,"Maïs",0.22,2200,10000,30
309067,1080,"Maïs",0.04,400,10000,30
309068,1080,"Maïs",0.1,1000,10000,30
309070,1080,"Maïs",0.03,300,10000,30
309071,1080,"Maïs",0.04,400,10000,30
309084,1080,"Maïs",0.015,150,10000,30
309096,1080,"Maïs",0.0288,288,10000,30
309103,1080,"Maïs",0.0108,108,10000,30
309109,1080,"Maïs",0.5,5000,10000,30
309112,1080,"Maïs",0.036,360,10000,30
309115,1080,"Maïs",1,10000,10000,30
309117,1080,"Maïs",0.06,600,10000,30
309126,1080,"Maïs",0.3,3000,10000,30
310071,1100,"Millet",0.005,50,10000,31
310072,1080,"Maïs",0.05,500,10000,31
310072,1100,"Millet",0.01,100,10000,31
310073,1080,"Maïs",0.03,300,10000,31
310074,1080,"Maïs",0.02,200,10000,31
310074,1100,"Millet",0.033,330,10000,31
310075,1080,"Maïs",0.02,200,10000,31
310076,1080,"Maïs",0.1,1000,10000,31
310076,1100,"Millet",0.03,300,10000,31
310077,1080,"Maïs",0.06,600,10000,31
310078,1080,"Maïs",0.08,800,10000,31
310079,1080,"Maïs",0.12,1200,10000,31
310080,1080,"Maïs",0.08,800,10000,31
310080,1100,"Millet",0.1,1000,10000,31
310081,1080,"Maïs",0.08,800,10000,31
310081,1100,"Millet",0.06,600,10000,31
310082,1100,"Millet",0.05,500,10000,31
310083,1080,"Maïs",0.06,600,10000,31
310083,1100,"Millet",0.05,500,10000,31
310084,1080,"Maïs",0.02,200,10000,31
310084,1100,"Millet",0.04,400,10000,31
310085,1100,"Millet",0.02,200,10000,31
310087,1100,"Millet",0.02,200,10000,31
310088,1080,"Maïs",0.025,250,10000,31
310088,1100,"Millet",0.05,500,10000,31
310089,1080,"Maïs",0.03,300,10000,31
310089,1100,"Millet",0.03,300,10000,31
310090,1080,"Maïs",0.065,650,10000,31
310091,1100,"Millet",0.05,500,10000,31
310092,1080,"Maïs",0.04,400,10000,31
310093,1080,"Maïs",0.005,50,10000,31
310093,1100,"Millet",0.03,300,10000,31
310094,1100,"Millet",0.05,500,10000,31
310095,1100,"Millet",0.04,400,10000,31
310096,1080,"Maïs",0.04,400,10000,31
310096,1100,"Millet",0.045,450,10000,31
310097,1080,"Maïs",0.015,150,10000,31
310097,1100,"Millet",0.01,100,10000,31
310098,1080,"Maïs",0.01,100,10000,31
310099,1100,"Millet",0.03,300,10000,31
310100,1080,"Maïs",0.02,200,10000,31
310100,1100,"Millet",0.05,500,10000,31
319001,1080,"Maïs",0.1,1000,10000,31
319002,1080,"Maïs",1.61,16100,10000,31
319004,1080,"Maïs",0.13,1300,10000,31
319006,1080,"Maïs",0.35,3500,10000,31
319008,1080,"Maïs",0.5,5000,10000,31
319009,1080,"Maïs",0.45,4500,10000,31
319010,1080,"Maïs",0.33,3300,10000,31
319012,1080,"Maïs",0.52,5200,10000,31
319025,1080,"Maïs",0.03,300,10000,31
319026,1080,"Maïs",0.04,400,10000,31
319027,1080,"Maïs",0.04,400,10000,31
319029,1080,"Maïs",0.06,600,10000,31
319030,1080,"Maïs",0.08,800,10000,31
319031,1080,"Maïs",0.13,1300,10000,31
319032,1080,"Maïs",0.19,1900,10000,31
319033,1080,"Maïs",0.17,1700,10000,31
319036,1080,"Maïs",0.1,1000,10000,31
319037,1080,"Maïs",0.6,6000,10000,31
319037,1100,"Millet",0.4,4000,10000,31
319038,1080,"Maïs",0.12,1200,10000,31
319040,1080,"Maïs",0.25,2500,10000,31
319041,1080,"Maïs",0.15,1500,10000,31
319044,1080,"Maïs",0.05,500,10000,31
319049,1100,"Millet",0.02,200,10000,31
319050,1080,"Maïs",0.48,4800,10000,31
319051,1080,"Maïs",0.0324,324,10000,31
319054,1080,"Maïs",0.05,500,10000,31
319057,1080,"Maïs",0.25,2500,10000,31
319058,1080,"Maïs",0.12,1200,10000,31
319058,1100,"Millet",0.02,200,10000,31
319061,1080,"Maïs",0.15,1500,10000,31
319062,1080,"Maïs",0.03,300,10000,31
319063,1080,"Maïs",0.3,3000,10000,31
319069,1080,"Maïs",0.22,2200,10000,31
319070,1080,"Maïs",0.04,400,10000,31
319071,1080,"Maïs",0.03,300,10000,31
319072,1080,"Maïs",0.11,1100,10000,31
319079,1080,"Maïs",0.17,1700,10000,31
320052,1080,"Maïs",0.0108,108,10000,32
320183,1080,"Maïs",0.0252,252,10000,32
329050,1080,"Maïs",0.0144,144,10000,32
329068,1080,"Maïs",0.0027,27,10000,32
329071,1080,"Maïs",0.018,180,10000,32
330031,1100,"Millet",0.09,900,10000,33
330032,1100,"Millet",0.02,200,10000,33
330033,1100,"Millet",0.09,900,10000,33
330034,1100,"Millet",0.19,1900,10000,33
330035,1100,"Millet",0.185,1850,10000,33
330036,1100,"Millet",0.06,600,10000,33
330037,1100,"Millet",0.115,1150,10000,33
330051,1100,"Millet",0.05,500,10000,33
330052,1100,"Millet",0.13,1300,10000,33
330055,1100,"Millet",0.025,250,10000,33
330056,1100,"Millet",0.015,150,10000,33
330058,1100,"Millet",0.045,450,10000,33
330059,1100,"Millet",0.025,250,10000,33
330060,1100,"Millet",0.045,450,10000,33
330062,1100,"Millet",0.0116999995708466,116.999995708466,10000,33
330065,1100,"Millet",0.015,150,10000,33
330066,1100,"Millet",0.0525,525,10000,33
330068,1100,"Millet",0.04,400,10000,33
330069,1100,"Millet",0.065,650,10000,33
339001,1100,"Millet",0.075,750,10000,33
339002,1100,"Millet",0.02,200,10000,33
339003,1100,"Millet",0.095,950,10000,33
339004,1100,"Millet",0.065,650,10000,33
339005,1100,"Millet",0.12,1200,10000,33
339009,1100,"Millet",0.0340499997138977,340.499997138977,10000,33
339010,1100,"Millet",0.12,1200,10000,33
339011,1100,"Millet",0.06,600,10000,33
339013,1100,"Millet",0.045,450,10000,33
339014,1100,"Millet",0.045,450,10000,33
339015,1100,"Millet",0.02,200,10000,33
339017,1100,"Millet",0.0325,325,10000,33
339020,1100,"Millet",0.075,750,10000,33
339022,1100,"Millet",0.02,200,10000,33
339023,1100,"Millet",0.025,250,10000,33
339026,1080,"Maïs",0.005,50,10000,33
339026,1100,"Millet",0.0675,675,10000,33
339027,1100,"Millet",0.06,600,10000,33
339028,1100,"Millet",0.05,500,10000,33
339029,1100,"Millet",0.05,500,10000,33
339030,1100,"Millet",0.0575,575,10000,33
339031,1100,"Millet",0.025,250,10000,33
339032,1100,"Millet",0.0575,575,10000,33
339037,1100,"Millet",0.045,450,10000,33
339040,1100,"Millet",0.11,1100,10000,33
339042,1100,"Millet",0.165,1650,10000,33
339043,1100,"Millet",0.085,850,10000,33
339044,1100,"Millet",0.015,150,10000,33
339046,1100,"Millet",0.17,1700,10000,33
339047,1100,"Millet",0.330199987888336,3301.99987888336,10000,33
340032,1080,"Maïs",0.095,950,10000,34
340033,1080,"Maïs",0.06,600,10000,34
340035,1080,"Maïs",0.205,2050,10000,34
340037,1080,"Maïs",0.15,1500,10000,34
340039,1080,"Maïs",0.15,1500,10000,34
340040,1080,"Maïs",0.02,200,10000,34
340052,1080,"Maïs",0.02,200,10000,34
340053,1080,"Maïs",0.08,800,10000,34
340056,1080,"Maïs",0.018,180,10000,34
340057,1080,"Maïs",0.0288,288,10000,34
340058,1080,"Maïs",0.05,500,10000,34
340059,1080,"Maïs",0.025,250,10000,34
340060,1080,"Maïs",0.025,250,10000,34
340081,1080,"Maïs",0.03,300,10000,34
340088,1080,"Maïs",0.09,900,10000,34
349002,1080,"Maïs",0.25,2500,10000,34
349004,1080,"Maïs",0.85,8500,10000,34
349008,1080,"Maïs",0.15,1500,10000,34
349010,1080,"Maïs",0.45,4500,10000,34
349011,1080,"Maïs",0.00183750003576279,18.3750003576279,10000,34
349012,1080,"Maïs",0.04,400,10000,34
349016,1080,"Maïs",0.2,2000,10000,34
349018,1080,"Maïs",0.05,500,10000,34
349019,1080,"Maïs",0.0225,225,10000,34
349025,1080,"Maïs",0.000699228000640869,6.99228000640869,10000,34
349027,1080,"Maïs",0.04,400,10000,34
349028,1080,"Maïs",0.21,2100,10000,34
349030,1080,"Maïs",0.05,500,10000,34
349034,1080,"Maïs",0.15,1500,10000,34
349043,1080,"Maïs",0.15,1500,10000,34
349047,1080,"Maïs",0.01,100,10000,34
349050,1080,"Maïs",0.09,900,10000,34
349051,1080,"Maïs",0.045,450,10000,34
349052,1080,"Maïs",0.4,4000,10000,34
349055,1080,"Maïs",1,10000,10000,34
349056,1080,"Maïs",1.24,12400,10000,34
349057,1080,"Maïs",0.9,9000,10000,34
349059,1080,"Maïs",0.03,300,10000,34
349060,1080,"Maïs",0.135,1350,10000,34
349061,1080,"Maïs",0.1,1000,10000,34
349062,1080,"Maïs",0.03,300,10000,34
349066,1080,"Maïs",0.025,250,10000,34
349067,1080,"Maïs",0.025,250,10000,34
349068,1080,"Maïs",0.04,400,10000,34
349069,1080,"Maïs",0.04,400,10000,34
349071,1080,"Maïs",0.015,150,10000,34
349072,1080,"Maïs",0.05,500,10000,34
349073,1080,"Maïs",0.005,50,10000,34
349075,1080,"Maïs",0.0475,475,10000,34
349080,1080,"Maïs",0.0027700001001358,27.700001001358,10000,34
349085,1080,"Maïs",0.04,400,10000,34
349088,1100,"Millet",0.02,200,10000,34
349089,1080,"Maïs",0.1,1000,10000,34
349090,1080,"Maïs",0.1,1000,10000,34
349095,1100,"Millet",0.00254100008010864,25.4100008010864,10000,34
349109,1080,"Maïs",0.12,1200,10000,34
350061,1100,"Millet",0.06,600,10000,35
350062,1100,"Millet",0.03,300,10000,35
350064,1100,"Millet",0.03,300,10000,35
350065,1100,"Millet",0.02,200,10000,35
350066,1100,"Millet",0.25,2500,10000,35
350068,1100,"Millet",0.06,600,10000,35
350069,1100,"Millet",0.04,400,10000,35
359003,1100,"Millet",0.5,5000,10000,35
359004,1100,"Millet",0.03,300,10000,35
359005,1100,"Millet",0.05,500,10000,35
359006,1100,"Millet",0.05,500,10000,35
359007,1100,"Millet",0.02,200,10000,35
359008,1100,"Millet",0.05,500,10000,35
359009,1100,"Millet",0.1,1000,10000,35
359010,1100,"Millet",0.15,1500,10000,35
359013,1100,"Millet",0.00389999985694885,38.9999985694885,10000,35
359015,1100,"Millet",0.06,600,10000,35
359019,1100,"Millet",0.01,100,10000,35
359020,1100,"Millet",0.1,1000,10000,35
359021,1100,"Millet",0.17,1700,10000,35
359023,1100,"Millet",0.4,4000,10000,35
359031,1080,"Maïs",0.02,200,10000,35
359037,1100,"Millet",0.04,400,10000,35
359039,1100,"Millet",0.25,2500,10000,35
359041,1100,"Millet",0.3,3000,10000,35
359043,1100,"Millet",0.04,400,10000,35
359045,1100,"Millet",0.11,1100,10000,35
359046,1100,"Millet",0.15,1500,10000,35
359048,1100,"Millet",0.11,1100,10000,35
359049,1100,"Millet",0.05,500,10000,35
359051,1100,"Millet",0.03,300,10000,35
359053,1100,"Millet",0.04,400,10000,35
359054,1100,"Millet",0.02,200,10000,35
359055,1100,"Millet",0.01,100,10000,35
359057,1100,"Millet",0.04,400,10000,35
359058,1100,"Millet",0.05,500,10000,35
359059,1080,"Maïs",0.05,500,10000,35
359060,1100,"Millet",0.06,600,10000,35
359068,1100,"Millet",0.06,600,10000,35
359070,1100,"Millet",0.03,300,10000,35
359071,1100,"Millet",0.02,200,10000,35
360031,1100,"Millet",0.13,1300,10000,36
360032,1100,"Millet",0.12,1200,10000,36
360033,1100,"Millet",0.15,1500,10000,36
360035,1100,"Millet",0.03,300,10000,36
360036,1100,"Millet",0.05,500,10000,36
360037,1100,"Millet",0.05,500,10000,36
360038,1100,"Millet",0.05,500,10000,36
360039,1100,"Millet",0.05,500,10000,36
360040,1100,"Millet",0.13,1300,10000,36
360041,1080,"Maïs",0.13,1300,10000,36
360041,1100,"Millet",0.1,1000,10000,36
360044,1080,"Maïs",0.05,500,10000,36
360045,1080,"Maïs",0.1,1000,10000,36
360046,1080,"Maïs",0.08,800,10000,36
360047,1080,"Maïs",0.05,500,10000,36
360048,1080,"Maïs",0.1,1000,10000,36
360049,1100,"Millet",0.05,500,10000,36
360050,1080,"Maïs",0.04,400,10000,36
360081,1100,"Millet",0.11,1100,10000,36
360082,1080,"Maïs",0.11,1100,10000,36
360084,1100,"Millet",0.08,800,10000,36
360085,1100,"Millet",0.1,1000,10000,36
360086,1100,"Millet",0.06,600,10000,36
360087,1100,"Millet",0.1,1000,10000,36
360088,1100,"Millet",0.05,500,10000,36
360089,1080,"Maïs",0.08,800,10000,36
360089,1100,"Millet",0.06,600,10000,36
360090,1080,"Maïs",0.08,800,10000,36
360090,1100,"Millet",0.03,300,10000,36
369001,1100,"Millet",0.26,2600,10000,36
369004,1100,"Millet",0.11,1100,10000,36
369007,1080,"Maïs",0.05,500,10000,36
369025,1100,"Millet",0.19,1900,10000,36
369026,1100,"Millet",0.08,800,10000,36
369028,1080,"Maïs",0.21,2100,10000,36
369028,1100,"Millet",0.16,1600,10000,36
369035,1080,"Maïs",0.06,600,10000,36
369035,1100,"Millet",0.05,500,10000,36
369036,1080,"Maïs",0.05,500,10000,36
369040,1080,"Maïs",0.1,1000,10000,36
369043,1080,"Maïs",0.05,500,10000,36
369046,1080,"Maïs",0.05,500,10000,36
369046,1100,"Millet",0.04,400,10000,36
369047,1080,"Maïs",0.09,900,10000,36
369048,1080,"Maïs",0.05,500,10000,36
369050,1100,"Millet",0.08,800,10000,36
370017,1080,"Maïs",0.02,200,10000,37
370018,1080,"Maïs",0.06,600,10000,37
370019,1080,"Maïs",0.17,1700,10000,37
379003,1080,"Maïs",0.02,200,10000,37
379006,1080,"Maïs",0.03,300,10000,37
379008,1080,"Maïs",0.005,50,10000,37
379011,1080,"Maïs",0.15,1500,10000,37
379021,1080,"Maïs",0.02,200,10000,37
379022,1080,"Maïs",0.03,300,10000,37
379039,1080,"Maïs",0.1,1000,10000,37
379041,1080,"Maïs",0.02,200,10000,37
379043,1080,"Maïs",0.03,300,10000,37
379045,1080,"Maïs",0.04,400,10000,37
379046,1080,"Maïs",0.03,300,10000,37
379047,1080,"Maïs",0.12,1200,10000,37
379048,1080,"Maïs",0.12,1200,10000,37
379050,1080,"Maïs",0.11,1100,10000,37
379055,1080,"Maïs",0.1,1000,10000,37
379059,1080,"Maïs",0.58,5800,10000,37
379064,1080,"Maïs",0.065,650,10000,37
379065,1080,"Maïs",0.02,200,10000,37
379066,1080,"Maïs",0.0216,216,10000,37
379070,1080,"Maïs",0.03,300,10000,37
379071,1080,"Maïs",0.05,500,10000,37
379072,1080,"Maïs",0.02,200,10000,37
379073,1080,"Maïs",0.15,1500,10000,37
379075,1080,"Maïs",0.0684,684,10000,37
379077,1080,"Maïs",0.1,1000,10000,37
379079,1080,"Maïs",0.08,800,10000,37
379080,1080,"Maïs",0.04,400,10000,37
379081,1080,"Maïs",0.075,750,10000,37
379082,1080,"Maïs",0.08,800,10000,37
379083,1080,"Maïs",0.015,150,10000,37
379084,1080,"Maïs",0.125,1250,10000,37
379085,1080,"Maïs",0.045,450,10000,37
379086,1080,"Maïs",0.11,1100,10000,37
379087,1080,"Maïs",0.03,300,10000,37
379089,1080,"Maïs",0.055,550,10000,37
379091,1080,"Maïs",0.049,490,10000,37
379092,1080,"Maïs",0.05,500,10000,37
379093,1080,"Maïs",0.1,1000,10000,37
379096,1080,"Maïs",0.1,1000,10000,37
379121,1080,"Maïs",0.03,300,10000,37
379127,1080,"Maïs",0.005,50,10000,37
