"hhid","zone","state","lga","sector","ea","cropcode","crop_name","crop_type","wt_wave4","area_type"
140121,4,14,1416,2,2314,2194,"green vegetable (spinach, ugu, etc.)","autres",2279.408203125,"rural"
140121,4,14,1416,2,2314,3180,"oil palm fruit","culture de rente",2279.408203125,"rural"
140122,4,14,1416,2,2314,1040,"cocoyam","tubercule",2279.408203125,"rural"
140122,4,14,1416,2,2314,3180,"oil palm fruit","culture de rente",2279.408203125,"rural"
140124,4,14,1416,2,2314,1080,"maize","céréale",2279.408203125,"rural"
140126,4,14,1416,2,2314,1080,"maize","céréale",2279.408203125,"rural"
140126,4,14,1416,2,2314,3180,"oil palm fruit","culture de rente",2279.408203125,"rural"
140129,4,14,1416,2,2314,3180,"oil palm fruit","culture de rente",2279.408203125,"rural"
149001,4,14,1401,2,386,1080,"maize","céréale",5354.72412109375,"rural"
149001,4,14,1401,2,386,2060,"cucumber","autres",5354.72412109375,"rural"
149001,4,14,1401,2,386,2190,"pumpkin","autres",5354.72412109375,"rural"
149002,4,14,1401,2,386,1080,"maize","céréale",5354.72412109375,"rural"
149002,4,14,1401,2,386,2194,"green vegetable (spinach, ugu, etc.)","autres",5354.72412109375,"rural"
149007,4,14,1401,2,386,1080,"maize","céréale",5354.72412109375,"rural"
149007,4,14,1401,2,386,1123,"water yam","tubercule",5354.72412109375,"rural"
149008,4,14,1401,2,386,1110,"rice","céréale",5354.72412109375,"rural"
149008,4,14,1401,2,386,1121,"yam, white","tubercule",5354.72412109375,"rural"
149008,4,14,1401,2,386,1122,"yam, yellow","tubercule",5354.72412109375,"rural"
149008,4,14,1401,2,386,1123,"water yam","tubercule",5354.72412109375,"rural"
149011,4,14,1401,2,386,1040,"cocoyam","tubercule",5354.72412109375,"rural"
149011,4,14,1401,2,386,1080,"maize","céréale",5354.72412109375,"rural"
149011,4,14,1401,2,386,1110,"rice","céréale",5354.72412109375,"rural"
149011,4,14,1401,2,386,2060,"cucumber","autres",5354.72412109375,"rural"
149011,4,14,1401,2,386,2190,"pumpkin","autres",5354.72412109375,"rural"
149011,4,14,1401,2,386,2194,"green vegetable (spinach, ugu, etc.)","autres",5354.72412109375,"rural"
149012,4,14,1401,2,386,1040,"cocoyam","tubercule",5354.72412109375,"rural"
149012,4,14,1401,2,386,1080,"maize","céréale",5354.72412109375,"rural"
149013,4,14,1401,2,746,1060,"ground nut/peanuts","légumineuse",5618.947265625,"rural"
149013,4,14,1401,2,746,1110,"rice","céréale",5618.947265625,"rural"
149013,4,14,1401,2,746,1121,"yam, white","tubercule",5618.947265625,"rural"
149013,4,14,1401,2,746,1122,"yam, yellow","tubercule",5618.947265625,"rural"
149013,4,14,1401,2,746,3180,"oil palm fruit","culture de rente",5618.947265625,"rural"
149015,4,14,1401,2,746,1060,"ground nut/peanuts","légumineuse",5618.947265625,"rural"
149015,4,14,1401,2,746,2120,"okro","autres",5618.947265625,"rural"
149016,4,14,1401,2,746,1020,"cassava","tubercule",5618.947265625,"rural"
149016,4,14,1401,2,746,1060,"ground nut/peanuts","légumineuse",5618.947265625,"rural"
149016,4,14,1401,2,746,2120,"okro","autres",5618.947265625,"rural"
149017,4,14,1401,2,746,1080,"maize","céréale",5618.947265625,"rural"
149017,4,14,1401,2,746,1110,"rice","céréale",5618.947265625,"rural"
149017,4,14,1401,2,746,2120,"okro","autres",5618.947265625,"rural"
149017,4,14,1401,2,746,2194,"green vegetable (spinach, ugu, etc.)","autres",5618.947265625,"rural"
149018,4,14,1401,2,746,1060,"ground nut/peanuts","légumineuse",5618.947265625,"rural"
149018,4,14,1401,2,746,1080,"maize","céréale",5618.947265625,"rural"
149018,4,14,1401,2,746,1110,"rice","céréale",5618.947265625,"rural"
149019,4,14,1401,2,746,1080,"maize","céréale",5618.947265625,"rural"
149019,4,14,1401,2,746,1121,"yam, white","tubercule",5618.947265625,"rural"
149020,4,14,1401,2,746,1060,"ground nut/peanuts","légumineuse",5618.947265625,"rural"
149020,4,14,1401,2,746,1110,"rice","céréale",5618.947265625,"rural"
149020,4,14,1401,2,746,1121,"yam, white","tubercule",5618.947265625,"rural"
149020,4,14,1401,2,746,2120,"okro","autres",5618.947265625,"rural"
149021,4,14,1401,2,746,1040,"cocoyam","tubercule",5618.947265625,"rural"
149021,4,14,1401,2,746,1080,"maize","céréale",5618.947265625,"rural"
149021,4,14,1401,2,746,1110,"rice","céréale",5618.947265625,"rural"
149021,4,14,1401,2,746,1121,"yam, white","tubercule",5618.947265625,"rural"
149022,4,14,1401,2,746,1080,"maize","céréale",5618.947265625,"rural"
149022,4,14,1401,2,746,1110,"rice","céréale",5618.947265625,"rural"
149022,4,14,1401,2,746,2120,"okro","autres",5618.947265625,"rural"
149022,4,14,1401,2,746,3180,"oil palm fruit","culture de rente",5618.947265625,"rural"
149023,4,14,1401,2,746,1040,"cocoyam","tubercule",5618.947265625,"rural"
149023,4,14,1401,2,746,1080,"maize","céréale",5618.947265625,"rural"
149023,4,14,1401,2,746,1110,"rice","céréale",5618.947265625,"rural"
149023,4,14,1401,2,746,1121,"yam, white","tubercule",5618.947265625,"rural"
149023,4,14,1401,2,746,2120,"okro","autres",5618.947265625,"rural"
149023,4,14,1401,2,746,2190,"pumpkin","autres",5618.947265625,"rural"
149023,4,14,1401,2,746,3180,"oil palm fruit","culture de rente",5618.947265625,"rural"
149025,4,14,1402,2,1686,2181,"sweet potato","tubercule",7234.09326171875,"rural"
149026,4,14,1402,2,1686,1040,"cocoyam","tubercule",7234.09326171875,"rural"
149026,4,14,1402,2,1686,1121,"yam, white","tubercule",7234.09326171875,"rural"
149028,4,14,1402,2,1686,1040,"cocoyam","tubercule",7234.09326171875,"rural"
149028,4,14,1402,2,1686,1080,"maize","céréale",7234.09326171875,"rural"
149030,4,14,1402,2,1686,1020,"cassava","tubercule",7234.09326171875,"rural"
149030,4,14,1402,2,1686,1121,"yam, white","tubercule",7234.09326171875,"rural"
149030,4,14,1402,2,1686,1123,"water yam","tubercule",7234.09326171875,"rural"
149031,4,14,1402,2,1686,1080,"maize","céréale",7234.09326171875,"rural"
149031,4,14,1402,2,1686,1121,"yam, white","tubercule",7234.09326171875,"rural"
149032,4,14,1402,2,1686,1040,"cocoyam","tubercule",7234.09326171875,"rural"
149032,4,14,1402,2,1686,1121,"yam, white","tubercule",7234.09326171875,"rural"
149032,4,14,1402,2,1686,1122,"yam, yellow","tubercule",7234.09326171875,"rural"
149032,4,14,1402,2,1686,1124,"yam, three leaved","tubercule",7234.09326171875,"rural"
149033,4,14,1402,2,1686,1080,"maize","céréale",7234.09326171875,"rural"
149036,4,14,1402,2,1686,1020,"cassava","tubercule",7234.09326171875,"rural"
149036,4,14,1402,2,1686,1080,"maize","céréale",7234.09326171875,"rural"
149036,4,14,1402,2,1686,1121,"yam, white","tubercule",7234.09326171875,"rural"
149038,4,14,1403,1,306,1080,"maize","céréale",5621.9462890625,"urban"
149047,4,14,1403,1,306,1020,"cassava","tubercule",5621.9462890625,"urban"
149047,4,14,1403,1,306,1040,"cocoyam","tubercule",5621.9462890625,"urban"
149047,4,14,1403,1,306,1080,"maize","céréale",5621.9462890625,"urban"
149049,4,14,1403,2,944,1121,"yam, white","tubercule",7524.97314453125,"rural"
149049,4,14,1403,2,944,2181,"sweet potato","tubercule",7524.97314453125,"rural"
149051,4,14,1403,2,944,2120,"okro","autres",7524.97314453125,"rural"
149051,4,14,1403,2,944,2194,"green vegetable (spinach, ugu, etc.)","autres",7524.97314453125,"rural"
149054,4,14,1403,2,944,1020,"cassava","tubercule",7524.97314453125,"rural"
149054,4,14,1403,2,944,1080,"maize","céréale",7524.97314453125,"rural"
149055,4,14,1403,2,944,1080,"maize","céréale",7524.97314453125,"rural"
149056,4,14,1403,2,944,1121,"yam, white","tubercule",7524.97314453125,"rural"
149059,4,14,1403,2,944,1010,"beans/cowpea","légumineuse",7524.97314453125,"rural"
149059,4,14,1403,2,944,1080,"maize","céréale",7524.97314453125,"rural"
149062,4,14,1403,1,1418,1080,"maize","céréale",1338.23474121094,"urban"
149072,4,14,1403,1,1418,1010,"beans/cowpea","légumineuse",1338.23474121094,"urban"
149072,4,14,1403,1,1418,1080,"maize","céréale",1338.23474121094,"urban"
149072,4,14,1403,1,1418,2194,"green vegetable (spinach, ugu, etc.)","autres",1338.23474121094,"urban"
149074,4,14,1405,1,846,1040,"cocoyam","tubercule",8937.873046875,"urban"
149074,4,14,1405,1,846,1080,"maize","céréale",8937.873046875,"urban"
149074,4,14,1405,1,846,2120,"okro","autres",8937.873046875,"urban"
149076,4,14,1405,1,846,1020,"cassava","tubercule",8937.873046875,"urban"
149076,4,14,1405,1,846,1080,"maize","céréale",8937.873046875,"urban"
149076,4,14,1405,1,846,1121,"yam, white","tubercule",8937.873046875,"urban"
149076,4,14,1405,1,846,1123,"water yam","tubercule",8937.873046875,"urban"
149076,4,14,1405,1,846,3180,"oil palm fruit","culture de rente",8937.873046875,"urban"
149077,4,14,1405,1,846,1020,"cassava","tubercule",8937.873046875,"urban"
149077,4,14,1405,1,846,1080,"maize","céréale",8937.873046875,"urban"
149077,4,14,1405,1,846,1121,"yam, white","tubercule",8937.873046875,"urban"
149077,4,14,1405,1,846,1123,"water yam","tubercule",8937.873046875,"urban"
149083,4,14,1405,1,846,1040,"cocoyam","tubercule",8937.873046875,"urban"
149083,4,14,1405,1,846,1121,"yam, white","tubercule",8937.873046875,"urban"
149083,4,14,1405,1,846,1123,"water yam","tubercule",8937.873046875,"urban"
149083,4,14,1405,1,846,2120,"okro","autres",8937.873046875,"urban"
149085,4,14,1406,2,1002,1010,"beans/cowpea","légumineuse",4709.505859375,"rural"
149085,4,14,1406,2,1002,1020,"cassava","tubercule",4709.505859375,"rural"
149085,4,14,1406,2,1002,1121,"yam, white","tubercule",4709.505859375,"rural"
149085,4,14,1406,2,1002,2120,"okro","autres",4709.505859375,"rural"
149087,4,14,1406,2,1002,1121,"yam, white","tubercule",4709.505859375,"rural"
149088,4,14,1406,2,1002,1020,"cassava","tubercule",4709.505859375,"rural"
149089,4,14,1406,2,1002,1121,"yam, white","tubercule",4709.505859375,"rural"
149089,4,14,1406,2,1002,2120,"okro","autres",4709.505859375,"rural"
149090,4,14,1406,2,1002,1121,"yam, white","tubercule",4709.505859375,"rural"
149090,4,14,1406,2,1002,2120,"okro","autres",4709.505859375,"rural"
149090,4,14,1406,2,1002,2170,"plantain","autres",4709.505859375,"rural"
149091,4,14,1406,2,1002,1080,"maize","céréale",4709.505859375,"rural"
149096,4,14,1406,2,1002,1020,"cassava","tubercule",4709.505859375,"rural"
149096,4,14,1406,2,1002,2120,"okro","autres",4709.505859375,"rural"
149096,4,14,1406,2,1002,2170,"plantain","autres",4709.505859375,"rural"
149098,4,14,1411,2,836,1123,"water yam","tubercule",1066.99865722656,"rural"
149099,4,14,1411,2,836,1123,"water yam","tubercule",1066.99865722656,"rural"
149101,4,14,1411,2,836,1123,"water yam","tubercule",1066.99865722656,"rural"
149102,4,14,1411,2,836,1121,"yam, white","tubercule",1066.99865722656,"rural"
149109,4,14,1411,2,1414,1080,"maize","céréale",5037.4111328125,"rural"
149109,4,14,1411,2,1414,1110,"rice","céréale",5037.4111328125,"rural"
149109,4,14,1411,2,1414,1121,"yam, white","tubercule",5037.4111328125,"rural"
149109,4,14,1411,2,1414,2190,"pumpkin","autres",5037.4111328125,"rural"
149110,4,14,1411,2,1414,1020,"cassava","tubercule",5037.4111328125,"rural"
149110,4,14,1411,2,1414,1121,"yam, white","tubercule",5037.4111328125,"rural"
149110,4,14,1411,2,1414,1124,"yam, three leaved","tubercule",5037.4111328125,"rural"
149110,4,14,1411,2,1414,2190,"pumpkin","autres",5037.4111328125,"rural"
149110,4,14,1411,2,1414,3180,"oil palm fruit","culture de rente",5037.4111328125,"rural"
149111,4,14,1411,2,1414,1020,"cassava","tubercule",5037.4111328125,"rural"
149112,4,14,1411,2,1414,1040,"cocoyam","tubercule",5037.4111328125,"rural"
149112,4,14,1411,2,1414,1080,"maize","céréale",5037.4111328125,"rural"
149112,4,14,1411,2,1414,1123,"water yam","tubercule",5037.4111328125,"rural"
149114,4,14,1411,2,1414,1080,"maize","céréale",5037.4111328125,"rural"
149114,4,14,1411,2,1414,1110,"rice","céréale",5037.4111328125,"rural"
149115,4,14,1411,2,1414,1080,"maize","céréale",5037.4111328125,"rural"
149119,4,14,1411,2,1414,1080,"maize","céréale",5037.4111328125,"rural"
149119,4,14,1411,2,1414,1110,"rice","céréale",5037.4111328125,"rural"
149120,4,14,1411,2,1414,1080,"maize","céréale",5037.4111328125,"rural"
149120,4,14,1411,2,1414,1110,"rice","céréale",5037.4111328125,"rural"
149120,4,14,1411,2,1414,2142,"pepper, small (rodo)","autres",5037.4111328125,"rural"
149122,4,14,1416,2,1134,1121,"yam, white","tubercule",11415.232421875,"rural"
149122,4,14,1416,2,1134,1123,"water yam","tubercule",11415.232421875,"rural"
149123,4,14,1416,2,1134,1080,"maize","céréale",11415.232421875,"rural"
149123,4,14,1416,2,1134,1090,"melon/egusi","autres",11415.232421875,"rural"
149123,4,14,1416,2,1134,1121,"yam, white","tubercule",11415.232421875,"rural"
149125,4,14,1416,2,1134,1020,"cassava","tubercule",11415.232421875,"rural"
149125,4,14,1416,2,1134,1040,"cocoyam","tubercule",11415.232421875,"rural"
149125,4,14,1416,2,1134,1080,"maize","céréale",11415.232421875,"rural"
149126,4,14,1416,2,1134,1010,"beans/cowpea","légumineuse",11415.232421875,"rural"
149126,4,14,1416,2,1134,1040,"cocoyam","tubercule",11415.232421875,"rural"
149127,4,14,1416,2,1134,1020,"cassava","tubercule",11415.232421875,"rural"
149127,4,14,1416,2,1134,1040,"cocoyam","tubercule",11415.232421875,"rural"
149127,4,14,1416,2,1134,1121,"yam, white","tubercule",11415.232421875,"rural"
149128,4,14,1416,2,1134,1040,"cocoyam","tubercule",11415.232421875,"rural"
149128,4,14,1416,2,1134,1090,"melon/egusi","autres",11415.232421875,"rural"
149128,4,14,1416,2,1134,1121,"yam, white","tubercule",11415.232421875,"rural"
149128,4,14,1416,2,1134,1122,"yam, yellow","tubercule",11415.232421875,"rural"
149128,4,14,1416,2,1134,1123,"water yam","tubercule",11415.232421875,"rural"
149129,4,14,1416,2,1134,1010,"beans/cowpea","légumineuse",11415.232421875,"rural"
149129,4,14,1416,2,1134,1040,"cocoyam","tubercule",11415.232421875,"rural"
149129,4,14,1416,2,1134,1080,"maize","céréale",11415.232421875,"rural"
149129,4,14,1416,2,1134,1121,"yam, white","tubercule",11415.232421875,"rural"
149129,4,14,1416,2,1134,1122,"yam, yellow","tubercule",11415.232421875,"rural"
149129,4,14,1416,2,1134,2190,"pumpkin","autres",11415.232421875,"rural"
149130,4,14,1416,2,1134,1060,"ground nut/peanuts","légumineuse",11415.232421875,"rural"
149130,4,14,1416,2,1134,1080,"maize","céréale",11415.232421875,"rural"
149130,4,14,1416,2,1134,2120,"okro","autres",11415.232421875,"rural"
149132,4,14,1416,2,1134,1010,"beans/cowpea","légumineuse",11415.232421875,"rural"
149132,4,14,1416,2,1134,1040,"cocoyam","tubercule",11415.232421875,"rural"
149132,4,14,1416,2,1134,1060,"ground nut/peanuts","légumineuse",11415.232421875,"rural"
149132,4,14,1416,2,1134,1080,"maize","céréale",11415.232421875,"rural"
149134,4,14,1417,2,36,1080,"maize","céréale",1425.84338378906,"rural"
149134,4,14,1417,2,36,1121,"yam, white","tubercule",1425.84338378906,"rural"
149135,4,14,1417,2,36,1080,"maize","céréale",1425.84338378906,"rural"
149135,4,14,1417,2,36,1121,"yam, white","tubercule",1425.84338378906,"rural"
149136,4,14,1417,2,36,1020,"cassava","tubercule",1425.84338378906,"rural"
149138,4,14,1417,2,36,1080,"maize","céréale",1425.84338378906,"rural"
149138,4,14,1417,2,36,1110,"rice","céréale",1425.84338378906,"rural"
149138,4,14,1417,2,36,2141,"pepper, sweet/bell (tatashe)","autres",1425.84338378906,"rural"
149139,4,14,1417,2,36,1080,"maize","céréale",1425.84338378906,"rural"
149139,4,14,1417,2,36,2142,"pepper, small (rodo)","autres",1425.84338378906,"rural"
149140,4,14,1417,2,36,1040,"cocoyam","tubercule",1425.84338378906,"rural"
149140,4,14,1417,2,36,1060,"ground nut/peanuts","légumineuse",1425.84338378906,"rural"
149140,4,14,1417,2,36,1080,"maize","céréale",1425.84338378906,"rural"
149140,4,14,1417,2,36,2141,"pepper, sweet/bell (tatashe)","autres",1425.84338378906,"rural"
149142,4,14,1417,2,36,1040,"cocoyam","tubercule",1425.84338378906,"rural"
149142,4,14,1417,2,36,1080,"maize","céréale",1425.84338378906,"rural"
149142,4,14,1417,2,36,2141,"pepper, sweet/bell (tatashe)","autres",1425.84338378906,"rural"
149143,4,14,1417,2,36,1040,"cocoyam","tubercule",1425.84338378906,"rural"
149143,4,14,1417,2,36,1080,"maize","céréale",1425.84338378906,"rural"
149143,4,14,1417,2,36,1110,"rice","céréale",1425.84338378906,"rural"
149143,4,14,1417,2,36,2170,"plantain","autres",1425.84338378906,"rural"
149143,4,14,1417,2,36,9006,"yellow pepper","autres",1425.84338378906,"rural"
149155,4,14,1403,1,1418,1040,"cocoyam","tubercule",1338.23474121094,"urban"
149155,4,14,1403,1,1418,1080,"maize","céréale",1338.23474121094,"urban"
149162,4,14,1411,2,1414,1040,"cocoyam","tubercule",5037.4111328125,"rural"
149162,4,14,1411,2,1414,1110,"rice","céréale",5037.4111328125,"rural"
149162,4,14,1411,2,1414,1121,"yam, white","tubercule",5037.4111328125,"rural"
150001,2,15,1506,1,398,1060,"ground nut/peanuts","légumineuse",1552.15893554688,"urban"
150001,2,15,1506,1,398,1100,"millet/maiwa","céréale",1552.15893554688,"urban"
150002,2,15,1506,1,398,1100,"millet/maiwa","céréale",1552.15893554688,"urban"
150003,2,15,1506,1,398,1010,"beans/cowpea","légumineuse",1552.15893554688,"urban"
150003,2,15,1506,1,398,1080,"maize","céréale",1552.15893554688,"urban"
150004,2,15,1506,1,398,1010,"beans/cowpea","légumineuse",1552.15893554688,"urban"
150004,2,15,1506,1,398,1080,"maize","céréale",1552.15893554688,"urban"
150004,2,15,1506,1,398,1100,"millet/maiwa","céréale",1552.15893554688,"urban"
150005,2,15,1506,1,398,1060,"ground nut/peanuts","légumineuse",1552.15893554688,"urban"
150005,2,15,1506,1,398,1080,"maize","céréale",1552.15893554688,"urban"
150007,2,15,1506,1,398,1010,"beans/cowpea","légumineuse",1552.15893554688,"urban"
150007,2,15,1506,1,398,1080,"maize","céréale",1552.15893554688,"urban"
150012,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150012,2,15,1508,2,1682,1070,"guinea corn (sorghum)","céréale",659.381408691406,"rural"
150012,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150012,2,15,1508,2,1682,1110,"rice","céréale",659.381408691406,"rural"
150013,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150013,2,15,1508,2,1682,1060,"ground nut/peanuts","légumineuse",659.381408691406,"rural"
150013,2,15,1508,2,1682,1070,"guinea corn (sorghum)","céréale",659.381408691406,"rural"
150013,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150013,2,15,1508,2,1682,2040,"beeni-seed/sesame","culture de rente",659.381408691406,"rural"
150013,2,15,1508,2,1682,2220,"soya beans","légumineuse",659.381408691406,"rural"
150014,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150014,2,15,1508,2,1682,1080,"maize","céréale",659.381408691406,"rural"
150014,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150015,2,15,1508,2,1682,1070,"guinea corn (sorghum)","céréale",659.381408691406,"rural"
150015,2,15,1508,2,1682,1080,"maize","céréale",659.381408691406,"rural"
150015,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150015,2,15,1508,2,1682,1110,"rice","céréale",659.381408691406,"rural"
150016,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150016,2,15,1508,2,1682,1070,"guinea corn (sorghum)","céréale",659.381408691406,"rural"
150016,2,15,1508,2,1682,1080,"maize","céréale",659.381408691406,"rural"
150016,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150016,2,15,1508,2,1682,1110,"rice","céréale",659.381408691406,"rural"
150017,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150017,2,15,1508,2,1682,1070,"guinea corn (sorghum)","céréale",659.381408691406,"rural"
150017,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150017,2,15,1508,2,1682,1110,"rice","céréale",659.381408691406,"rural"
150018,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150018,2,15,1508,2,1682,1070,"guinea corn (sorghum)","céréale",659.381408691406,"rural"
150018,2,15,1508,2,1682,1080,"maize","céréale",659.381408691406,"rural"
150018,2,15,1508,2,1682,1110,"rice","céréale",659.381408691406,"rural"
150019,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150019,2,15,1508,2,1682,1080,"maize","céréale",659.381408691406,"rural"
150019,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150019,2,15,1508,2,1682,1110,"rice","céréale",659.381408691406,"rural"
150020,2,15,1508,2,1682,1010,"beans/cowpea","légumineuse",659.381408691406,"rural"
150020,2,15,1508,2,1682,1070,"guinea corn (sorghum)","céréale",659.381408691406,"rural"
150020,2,15,1508,2,1682,1100,"millet/maiwa","céréale",659.381408691406,"rural"
150020,2,15,1508,2,1682,1110,"rice","céréale",659.381408691406,"rural"
150021,2,15,1511,2,1938,1010,"beans/cowpea","légumineuse",6224.7177734375,"rural"
150021,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150021,2,15,1511,2,1938,1080,"maize","céréale",6224.7177734375,"rural"
150021,2,15,1511,2,1938,1110,"rice","céréale",6224.7177734375,"rural"
150022,2,15,1511,2,1938,1060,"ground nut/peanuts","légumineuse",6224.7177734375,"rural"
150022,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150022,2,15,1511,2,1938,1110,"rice","céréale",6224.7177734375,"rural"
150023,2,15,1511,2,1938,1060,"ground nut/peanuts","légumineuse",6224.7177734375,"rural"
150023,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150024,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150024,2,15,1511,2,1938,1100,"millet/maiwa","céréale",6224.7177734375,"rural"
150024,2,15,1511,2,1938,1110,"rice","céréale",6224.7177734375,"rural"
150025,2,15,1511,2,1938,1010,"beans/cowpea","légumineuse",6224.7177734375,"rural"
150025,2,15,1511,2,1938,1060,"ground nut/peanuts","légumineuse",6224.7177734375,"rural"
150025,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150025,2,15,1511,2,1938,1080,"maize","céréale",6224.7177734375,"rural"
150025,2,15,1511,2,1938,1110,"rice","céréale",6224.7177734375,"rural"
150026,2,15,1511,2,1938,1060,"ground nut/peanuts","légumineuse",6224.7177734375,"rural"
150026,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150027,2,15,1511,2,1938,1010,"beans/cowpea","légumineuse",6224.7177734375,"rural"
150027,2,15,1511,2,1938,1080,"maize","céréale",6224.7177734375,"rural"
150028,2,15,1511,2,1938,1010,"beans/cowpea","légumineuse",6224.7177734375,"rural"
150028,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150028,2,15,1511,2,1938,1080,"maize","céréale",6224.7177734375,"rural"
150028,2,15,1511,2,1938,2142,"pepper, small (rodo)","autres",6224.7177734375,"rural"
150029,2,15,1511,2,1938,1060,"ground nut/peanuts","légumineuse",6224.7177734375,"rural"
150029,2,15,1511,2,1938,1100,"millet/maiwa","céréale",6224.7177734375,"rural"
150029,2,15,1511,2,1938,2220,"soya beans","légumineuse",6224.7177734375,"rural"
150030,2,15,1511,2,1938,1070,"guinea corn (sorghum)","céréale",6224.7177734375,"rural"
150030,2,15,1511,2,1938,1100,"millet/maiwa","céréale",6224.7177734375,"rural"
150030,2,15,1511,2,1938,1110,"rice","céréale",6224.7177734375,"rural"
150062,2,15,1503,2,634,1110,"rice","céréale",1910.69702148438,"rural"
150063,2,15,1503,2,634,1010,"beans/cowpea","légumineuse",1910.69702148438,"rural"
150064,2,15,1503,2,634,1010,"beans/cowpea","légumineuse",1910.69702148438,"rural"
150064,2,15,1503,2,634,1060,"ground nut/peanuts","légumineuse",1910.69702148438,"rural"
150064,2,15,1503,2,634,1070,"guinea corn (sorghum)","céréale",1910.69702148438,"rural"
150064,2,15,1503,2,634,1080,"maize","céréale",1910.69702148438,"rural"
150065,2,15,1503,2,634,1010,"beans/cowpea","légumineuse",1910.69702148438,"rural"
150065,2,15,1503,2,634,1060,"ground nut/peanuts","légumineuse",1910.69702148438,"rural"
150065,2,15,1503,2,634,1070,"guinea corn (sorghum)","céréale",1910.69702148438,"rural"
150065,2,15,1503,2,634,1080,"maize","céréale",1910.69702148438,"rural"
150066,2,15,1503,2,634,1010,"beans/cowpea","légumineuse",1910.69702148438,"rural"
150066,2,15,1503,2,634,1060,"ground nut/peanuts","légumineuse",1910.69702148438,"rural"
150066,2,15,1503,2,634,1080,"maize","céréale",1910.69702148438,"rural"
150066,2,15,1503,2,634,1110,"rice","céréale",1910.69702148438,"rural"
150067,2,15,1503,2,634,1010,"beans/cowpea","légumineuse",1910.69702148438,"rural"
150067,2,15,1503,2,634,1080,"maize","céréale",1910.69702148438,"rural"
150067,2,15,1503,2,634,1110,"rice","céréale",1910.69702148438,"rural"
150068,2,15,1503,2,634,1010,"beans/cowpea","légumineuse",1910.69702148438,"rural"
150068,2,15,1503,2,634,1060,"ground nut/peanuts","légumineuse",1910.69702148438,"rural"
150068,2,15,1503,2,634,1080,"maize","céréale",1910.69702148438,"rural"
150069,2,15,1503,2,634,1010,"beans/cowpea","légumineuse",1910.69702148438,"rural"
150069,2,15,1503,2,634,1060,"ground nut/peanuts","légumineuse",1910.69702148438,"rural"
150069,2,15,1503,2,634,1070,"guinea corn (sorghum)","céréale",1910.69702148438,"rural"
150069,2,15,1503,2,634,1080,"maize","céréale",1910.69702148438,"rural"
150069,2,15,1503,2,634,1110,"rice","céréale",1910.69702148438,"rural"
150070,2,15,1503,2,634,1060,"ground nut/peanuts","légumineuse",1910.69702148438,"rural"
150070,2,15,1503,2,634,1070,"guinea corn (sorghum)","céréale",1910.69702148438,"rural"
150070,2,15,1503,2,634,1110,"rice","céréale",1910.69702148438,"rural"
150071,1,25,2504,1,0,1060,"ground nut/peanuts","légumineuse",3657.52734375,"urban"
150071,1,25,2504,1,0,1080,"maize","céréale",3657.52734375,"urban"
150071,1,25,2504,1,0,2020,"bambara nut","légumineuse",3657.52734375,"urban"
150079,2,15,1508,2,0,1010,"beans/cowpea","légumineuse",3657.52734375,"rural"
150079,2,15,1508,2,0,1080,"maize","céréale",3657.52734375,"rural"
159001,2,15,1502,2,1386,1010,"beans/cowpea","légumineuse",2096.064453125,"rural"
159001,2,15,1502,2,1386,1070,"guinea corn (sorghum)","céréale",2096.064453125,"rural"
159001,2,15,1502,2,1386,1080,"maize","céréale",2096.064453125,"rural"
159001,2,15,1502,2,1386,2220,"soya beans","légumineuse",2096.064453125,"rural"
159002,2,15,1502,2,1386,1010,"beans/cowpea","légumineuse",2096.064453125,"rural"
